market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
Shanghai,LSTM,0,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,1,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,2,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,3,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,4,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,5,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,6,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,7,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,8,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
Shanghai,LSTM,9,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055, 55.18622970581055]"
