,Price,equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,ALI_F,SMA_5,PPO_12_26,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10
2022-10-11,17.43,3588.840087890625,113.22000122070312,89.3499984741211,6.5960001945495605,2.6273000240325928,736.0,2245.25,17.246,-0.3881077188745422,56.95235738405494,7.792207792207773,0.1692857142857141,1.3040967015451272
2022-10-12,17.63,3577.030029296875,113.31999969482422,87.2699966430664,6.434999942779541,2.6303000450134277,751.0,2312.25,17.38,-0.075658821886149,60.36969377130234,8.35894283958205,0.17999999999999972,1.6037666487700637
2022-10-13,17.64,3669.909912109375,112.36000061035156,89.11000061035156,6.741000175476074,2.703399896621704,753.0,2388.0,17.445999999999998,0.1735616939294128,60.53837548517115,8.088235294117641,0.13214285714285698,1.8987437500193494
2022-10-14,17.46,3583.070068359375,113.30999755859375,85.61000061035156,6.453000068664551,2.6308999061584473,751.0,2337.75,17.490000000000002,0.28271029636497247,55.92416625727592,5.946601941747565,0.14357142857142843,1.5286213141650258
2022-10-17,17.45,3677.949951171875,112.04000091552734,85.45999908447266,5.999000072479248,2.593100070953369,755.0,2259.75,17.522,0.3601289000292072,55.67030158256979,3.0106257378984536,0.137142857142857,0.9200601982096188
2022-10-18,17.45,3719.97998046875,112.12999725341797,82.81999969482422,5.744999885559082,2.550600051879883,752.0,2204.5,17.526,0.4164957597284514,55.67030158256979,2.526439482961229,0.13000000000000003,0.587461541845169
2022-10-19,17.22,3695.159912109375,112.9800033569336,85.55000305175781,5.461999893188477,2.6521999835968018,758.0,2187.0,17.444,0.349702297667413,49.65740199133829,1.5330188679245182,0.14285714285714285,0.07981104225560465
2022-10-20,17.23,3665.780029296875,112.87999725341797,85.9800033569336,5.357999801635742,2.6477999687194824,757.0,2228.25,17.362000000000002,0.29800299500726296,49.910717648820786,-0.46216060080876975,0.13214285714285726,0.18306210676390933
2022-10-21,17.22,3752.75,112.01000213623047,85.05000305175781,4.959000110626221,2.6619999408721924,762.0,2223.5,17.314,0.249482398371634,49.641714190477565,-0.11600928074245731,0.10000000000000016,-0.10952264927941258
2022-10-24,17.46,3797.340087890625,111.98999786376953,84.58000183105469,5.198999881744385,2.7302000522613525,757.0,2192.75,17.316000000000003,0.31944245577509706,55.79903429258676,0.9832272990167867,0.11142857142857185,0.09892200954644714
2022-10-25,17.59,3859.110107421875,110.94999694824219,85.31999969482422,5.61299991607666,2.9159998893737793,763.0,2228.5,17.344,0.4303125812636492,58.741750526596384,0.9179575444635768,0.11642857142857187,0.4933837327437125
2022-10-26,17.58,3830.60009765625,109.69999694824219,87.91000366210938,5.605999946594238,2.899399995803833,700.0,2352.5,17.416,0.5073480786713314,58.419557437438876,-0.28360748723766926,0.09214285714285785,0.2917195528931664
2022-10-27,17.88,3807.300048828125,110.58999633789062,89.08000183105469,5.185999870300293,3.0116000175476074,697.0,2307.25,17.546,0.699010377239986,64.67866462289258,1.3605442176870763,0.1085714285714293,0.5008824290549274
2022-10-28,18.0,3901.06005859375,110.66999816894531,87.9000015258789,5.684000015258789,2.906599998474121,710.0,2210.75,17.701999999999998,0.8948854319717832,66.82955954557752,3.092783505154628,0.11357142857142932,0.8590961121161094
2022-10-31,18.53,3871.97998046875,111.52999877929688,86.52999877929688,6.355000019073486,2.810699939727783,713.0,2229.0,17.915999999999997,1.276672434216921,74.27934028209482,6.189111747851017,0.1414285714285722,1.245720244994219
2022-11-01,18.07,3856.10009765625,111.4800033569336,88.37000274658203,5.714000225067139,2.5945000648498535,709.0,2259.5,18.012,1.351152458793957,61.391818907792974,3.5530085959885493,0.1600000000000009,0.972455549808517
2022-11-02,17.95,3759.68994140625,111.3499984741211,90.0,6.26800012588501,2.697200059890747,676.0,2266.5,18.086000000000002,1.3395199683929218,58.53849540195776,4.239256678281067,0.16785714285714373,0.45407857906813653
2022-11-03,17.66,3719.889892578125,112.93000030517578,88.16999816894531,5.974999904632568,2.6939001083374023,680.0,2282.25,18.042,1.1846740674512437,52.22175003840326,2.495647127103884,0.17571428571428654,-0.11744641615003104
2022-11-04,17.41,3770.550048828125,110.87999725341797,92.61000061035156,6.400000095367432,2.734800100326538,678.0,2380.25,17.924,0.9373252668417745,47.466576029056945,1.1033681765389103,0.19285714285714356,-0.6587569672710973
2022-11-07,17.48,3806.800048828125,110.12000274658203,91.79000091552734,6.943999767303467,2.65310001373291,669.0,2354.5,17.714000000000002,0.7643204813965094,48.87045489410164,0.11454753722794919,0.1978571428571436,-0.5021333775232524
2022-11-08,17.47,3828.110107421875,109.62000274658203,88.91000366210938,6.138000011444092,2.636699914932251,664.0,2391.25,17.594,0.6154986500749046,48.67035581368253,-0.6822057987492913,0.18214285714285797,-0.7105934201242938
2022-11-09,17.34,3748.570068359375,110.55000305175781,85.83000183105469,5.864999771118164,2.544600009918213,664.0,2329.75,17.472,0.4329216000870435,46.03169415855652,-1.3651877133105672,0.19071428571428634,-1.0494549448134194
2022-11-10,17.32,3956.3701171875,108.20999908447266,86.47000122070312,6.238999843597412,2.5662999153137207,658.0,2351.5,17.404,0.27567388857291864,45.62190176163877,-3.1319910514541305,0.19142857142857192,-1.4108569372032065
2022-11-11,17.23,3992.929931640625,106.29000091552734,88.95999908447266,5.879000186920166,2.609600067138672,662.0,2475.0,17.368000000000002,0.10815744889324354,43.735066741854624,-4.27777777777778,0.18071428571428605,-1.7486253034351016
2022-11-14,17.19,3957.25,106.66000366210938,85.87000274658203,5.933000087738037,2.5285000801086426,673.0,2460.75,17.31,-0.042874962926366826,42.88612188042485,-7.231516459794928,0.17428571428571463,-2.046019152944959
2022-11-15,17.13,3991.72998046875,106.4000015258789,86.91999816894531,6.033999919891357,2.5160999298095703,666.0,2437.0,17.242,-0.18849735293951558,41.5822537885154,-5.201992252351973,0.17785714285714324,-2.2998603502039945
2022-11-16,17.34,3958.7900390625,106.27999877929688,85.58999633789062,6.199999809265137,2.507999897003174,662.0,2412.5,17.241999999999997,-0.2044116002371351,47.58841398670182,-3.3983286908077948,0.17142857142857185,-1.8764444445186914
2022-11-17,17.51,3946.56005859375,106.69000244140625,81.63999938964844,6.36899995803833,2.454699993133545,662.0,2393.0,17.28,-0.1366422127782198,51.899767180751276,-0.849377123442796,0.17500000000000046,-1.214461169963915
2022-11-18,17.19,3965.340087890625,106.93000030517578,80.08000183105469,6.302999973297119,2.420799970626831,663.0,2428.0,17.272,-0.22868213518669298,44.48224668377456,-1.263641585295805,0.1600000000000004,-1.151426087649332
2022-11-21,17.11,3949.93994140625,107.83999633789062,79.7300033569336,6.776000022888184,2.4370999336242676,665.0,2379.5,17.256,-0.33515252161265324,42.83405679443245,-2.116704805491998,0.1328571428571433,-1.3391457278252457
2022-11-22,17.11,4003.580078125,107.22000122070312,80.94999694824219,6.7789998054504395,2.5404999256134033,663.0,2428.75,17.252000000000002,-0.4150193954609971,42.83405679443245,-2.060675443617632,0.12428571428571468,-1.294199605367643
2022-11-23,16.7,4027.260009765625,106.08000183105469,77.94000244140625,7.308000087738037,2.474400043487549,658.0,2392.0,17.124000000000002,-0.662695424523539,35.10315845482128,-3.6908881199538723,0.1328571428571433,-1.4763398638742942
2022-11-24,16.66,4026.6900634765625,106.02000045776367,77.11000061035156,7.166000127792358,2.401300072669983,657.0,2379.625,16.954,-0.8691414471669289,34.4498933593694,-3.8106235565819824,0.11785714285714326,-1.7348208910929852
2022-11-25,16.62,4026.1201171875,105.95999908447266,76.27999877929688,7.02400016784668,2.328200101852417,656.0,2367.25,16.84,-1.040898173775385,33.773034639224406,-3.5403366221706256,0.11571428571428603,-2.0010339575830898
2022-11-28,16.12,3963.93994140625,106.68000030517578,77.23999786376953,6.711999893188477,2.3306000232696533,655.0,2362.0,16.642000000000003,-1.3998831362098203,26.7088758566249,-6.224549156486326,0.15071428571428594,-2.246208943185124
2022-11-29,16.08,3957.6298828125,106.81999969482422,78.19999694824219,7.235000133514404,2.3320999145507812,655.0,2365.25,16.436,-1.6876615246668698,26.23609034946992,-6.129597197898429,0.14428571428571477,-2.4604888060964
2022-11-30,16.36,4080.110107421875,105.94999694824219,80.55000305175781,6.929999828338623,2.4184999465942383,655.0,2460.5,16.368000000000002,-1.7633474076016689,34.92041488286395,-5.651672433679355,0.16285714285714345,-2.006286131278614
2022-12-01,16.61,4076.570068359375,104.7300033569336,81.22000122070312,6.73799991607666,2.3420000076293945,660.0,2472.25,16.358,-1.6842275427187248,41.53845050004224,-5.139920045688184,0.17428571428571488,-1.3199044796460093
2022-12-02,16.76,4071.699951171875,104.55000305175781,79.9800033569336,6.281000137329102,2.280400037765503,672.0,2535.0,16.386000000000003,-1.5316531078340634,45.14301026241853,-2.501454333915065,0.18214285714285797,-0.6009388512830363
2022-12-05,16.7,3998.840087890625,105.29000091552734,76.93000030517578,5.577000141143799,2.201900005340576,666.0,2509.0,16.502,-1.4232406013649395,43.97503727313244,-2.396259497369957,0.18214285714285797,-0.5703675622906346
2022-12-06,16.7,3941.260009765625,105.58000183105469,74.25,5.468999862670898,2.1491000652313232,671.0,2503.5,16.625999999999998,-1.3221109690681232,43.97503727313244,-2.396259497369957,0.1671428571428579,-0.5060095293127773
2022-12-07,16.84,3933.919921875,105.0999984741211,72.01000213623047,5.7230000495910645,2.077199935913086,656.0,2484.25,16.722,-1.1610867418731148,47.64093479191346,0.8383233532934131,0.16500000000000067,-0.1154985586115842
2022-12-08,16.75,3963.510009765625,104.7699966430664,71.45999908447266,5.961999893188477,2.049099922180176,662.0,2496.5,16.75,-1.0645222196036424,45.576328540826225,0.5402160864345751,0.14857142857142921,-0.26342601981458813
2022-12-09,16.87,3934.3798828125,104.80999755859375,71.0199966430664,6.244999885559082,2.0560998916625977,667.0,2465.25,16.772000000000002,-0.9195968946801077,48.764566986367,1.504211793020449,0.151428571428572,0.018187838767325104
2022-12-12,17.11,3990.56005859375,105.12999725341797,73.16999816894531,6.586999893188477,2.0810000896453857,670.0,2409.25,16.854000000000003,-0.6815787167866956,54.504960718640326,6.141439205955335,0.16857142857142904,0.44992188648107856
2022-12-13,17.2,4019.64990234375,103.9800033569336,75.38999938964844,6.934999942779541,2.160900115966797,665.0,2458.25,16.954,-0.44500157039502053,56.47435397953283,6.9651741293532465,0.14571428571428616,0.903820189047515
2022-12-14,17.19,3995.320068359375,103.7699966430664,77.27999877929688,6.429999828338623,2.2444000244140625,670.0,2431.0,17.024,-0.259654822002567,56.18333714754332,5.073349633251856,0.14357142857142893,0.6891585683658299
2022-12-15,17.3,3895.75,104.55999755859375,76.11000061035156,6.96999979019165,2.166800022125244,677.0,2383.0,17.134,-0.0600323894966772,58.70420476429746,4.1541240216737,0.14857142857142897,0.8568734900536974
2022-12-16,17.28,3852.360107421875,104.69999694824219,74.29000091552734,6.599999904632568,2.1322999000549316,675.0,2388.5,17.216,0.08724536195869681,58.05026619790242,3.1026252983293423,0.11428571428571464,0.5294047316483983
2022-12-19,17.31,3817.659912109375,104.72000122070312,75.19000244140625,5.85099983215332,2.1775999069213867,671.0,2364.25,17.256,0.21536689101135154,58.79179392165727,3.6526946107784397,0.11357142857142856,0.6654943548781951
2022-12-20,17.38,3821.6201171875,103.97000122070312,76.08999633789062,5.326000213623047,2.2228000164031982,670.0,2377.0,17.292,0.34564584124918785,60.54433814267625,4.071856287425146,0.0985714285714285,0.9788497139378194
2022-12-21,17.38,3878.43994140625,104.16000366210938,78.29000091552734,5.331999778747559,2.2558000087738037,660.0,2402.0,17.330000000000002,0.443409685382063,60.54433814267625,3.206650831353919,0.08071428571428564,1.0180542050133177
2022-12-22,17.44,3822.389892578125,104.43000030517578,77.48999786376953,4.999000072479248,2.248800039291382,659.0,2421.5,17.357999999999997,0.5425087090040638,62.144757819906694,4.119402985074627,0.07428571428571422,1.2597238418157204
2022-12-23,17.35,3844.820068359375,104.30999755859375,79.55999755859375,5.078999996185303,2.3835999965667725,661.0,2413.5,17.372,0.5719377678992167,58.323188427284734,2.8452874925904093,0.0764285714285712,0.9258865257970914
2022-12-26,17.5375,3833.1425170898438,104.21249961853027,79.5374984741211,5.231250047683716,2.3660499453544617,652.75,2411.8125,17.4175,0.6750623344462251,63.37613667975284,2.4985388661601604,0.08982142857142834,1.0233270305351887
2022-12-27,17.6,3829.25,104.18000030517578,79.52999877929688,5.2820000648498535,2.3601999282836914,650.0,2411.25,17.4615,0.7765350084220357,64.90361878643496,2.3255813953488413,0.084285714285714,1.2883411433339393
2022-12-28,17.19,3783.219970703125,104.45999908447266,78.95999908447266,4.709000110626221,2.3629000186920166,741.0,2396.0,17.4235,0.6579103828414165,50.13232998482516,0.0,0.10714285714285689,0.9614522673576147
2022-12-29,17.3,3849.280029296875,103.83999633789062,78.4000015258789,4.559000015258789,2.370699882507324,742.0,2426.5,17.395500000000002,0.6082370545063371,53.20916217568249,0.0,0.10642857142857107,1.058502066516608
2022-12-30,17.43,3839.5,103.5199966430664,80.26000213623047,4.474999904632568,2.4595000743865967,744.0,2410.25,17.4115,0.6223148487722099,56.615987018953604,0.868055555555558,0.09857142857142824,1.3201586146710493
2023-01-02,17.1975,3827.9799194335938,104.2699966430664,77.76250076293945,4.109749913215637,2.385775089263916,727.5,2346.5,17.3435,0.5190232287888407,49.65295528447852,-0.6499133448873318,0.10874999999999956,0.9890036921277687
2023-01-03,17.12,3824.139892578125,104.5199966430664,76.93000030517578,3.98799991607666,2.3612000942230225,722.0,2325.25,17.2475,0.3963882825564295,47.55350658336555,-1.4959723820483162,0.11357142857142831,0.4454399790757204
2023-01-04,16.95,3852.969970703125,104.25,72.83999633789062,4.171999931335449,2.259200096130371,723.0,2270.0,17.1995,0.2170483978408127,43.23505474453905,-2.474108170310696,0.11785714285714276,-0.13560335617972896
2023-01-05,16.8,3808.10009765625,105.04000091552734,73.66999816894531,3.7200000286102295,2.2671000957489014,725.0,2262.75,17.0995,0.0041090153162605956,39.80056814697472,-3.669724770642202,0.12714285714285697,-0.6791571427678917
2023-01-06,16.92,3895.080078125,103.87999725341797,73.7699966430664,3.7100000381469727,2.2446000576019287,730.0,2285.25,16.9975,-0.10737452826237678,43.6566242735444,-2.478386167146973,0.13357142857142865,-0.5215966788477875
2023-01-09,17.27,3892.090087890625,103.0,74.62999725341797,3.9100000858306885,2.2929000854492188,730.0,2443.25,17.012,-0.0305918160140984,53.09399256871365,-1.5253029223093462,0.15357142857142847,-0.09154042734885515
2023-01-10,17.1,3919.25,103.23999786376953,75.12000274658203,3.6389999389648438,2.327699899673462,730.0,2465.0,17.008000000000003,-0.04921721831912401,48.81694393409967,-2.840909090909094,0.16571428571428548,-0.22546828561303123
2023-01-11,17.18,3969.610107421875,103.19000244140625,77.41000366210938,3.6710000038146973,2.434499979019165,729.0,2506.25,17.054000000000002,-0.026020697922509713,50.82452511316915,-0.05817335660268652,0.16714285714285662,0.05842198015280786
2023-01-12,17.3,3983.169921875,102.25,78.38999938964844,3.694999933242798,2.4753000736236572,728.0,2551.0,17.154000000000003,0.04823341817748422,53.75468035473012,0.0,0.16928571428571385,0.48742963613403134
2023-01-13,17.34,3999.090087890625,102.19999694824219,79.86000061035156,3.4189999103546143,2.5327999591827393,725.0,2602.0,17.238,0.1243449738403317,54.72314058476475,-0.5163511187607606,0.1587499999999995,0.936802801205074
2023-01-16,17.58,3993.0,102.34249877929688,80.10000038146973,3.544249951839447,2.5420249700546265,728.75,2621.6875,17.3,0.29355612369881334,60.119605796186015,2.224160488443072,0.17142857142857082,1.3536552049882218
2023-01-17,17.66,3990.969970703125,102.38999938964844,80.18000030517578,3.5859999656677246,2.545099973678589,730.0,2628.25,17.412,0.45914738673470334,61.755898441465604,3.1542056074766345,0.14785714285714238,1.7193079879005797
2023-01-18,17.55,3928.860107421875,102.36000061035156,79.4800033569336,3.311000108718872,2.5234999656677246,715.0,2643.75,17.485999999999997,0.5324809567139419,58.218761455942584,3.539823008849563,0.14785714285714238,1.3944106729192178
2023-01-19,17.48,3898.85009765625,102.05999755859375,80.33000183105469,3.2750000953674316,2.5968000888824463,718.0,2589.75,17.522,0.5514795212956414,56.019861336811914,4.047619047619055,0.14357142857142818,0.816551710161459
2023-01-20,17.45,3972.610107421875,102.01000213623047,81.30999755859375,3.1740000247955322,2.645400047302246,715.0,2608.75,17.544,0.5462147741431586,55.0600474694229,3.132387706855777,0.12910714285714267,0.18774106992769823
2023-01-23,17.37,4019.81005859375,102.13999938964844,81.62000274658203,3.447000026702881,2.696500062942505,714.0,2650.5,17.502,0.49910305556517753,52.477935063604484,0.579038795599307,0.12928571428571395,-0.40474883470681355
2023-01-24,17.32,4016.949951171875,101.91999816894531,80.12999725341797,3.257999897003174,2.648699998855591,705.0,2665.0,17.434,0.4335449180058521,50.872164544844225,1.2865497076023358,0.1207142857142853,-0.9285175379930397
2023-01-25,17.2,4016.219970703125,101.63999938964844,80.1500015258789,3.066999912261963,2.593400001525879,780.0,2670.75,17.363999999999997,0.3220746003326511,47.14372932267824,0.11641443538998875,0.11857142857142833,-1.376557685883494
2023-01-26,17.14,4060.429931640625,101.83999633789062,81.01000213623047,2.944000005722046,2.6120998859405518,775.0,2656.5,17.296,0.2033767119332711,45.35388377448561,-0.9248554913294793,0.11428571428571388,-1.7528870476674552
2023-01-27,17.13,4070.56005859375,101.93000030517578,79.68000030517578,3.1089999675750732,2.588599920272827,775.0,2638.75,17.232000000000003,0.10334900591169813,45.04691787276373,-1.211072664359869,0.08999999999999986,-2.065668418609306
2023-01-30,17.0,4017.77001953125,102.27999877929688,77.9000015258789,2.677000045776367,2.4988999366760254,788.0,2595.0,17.158,-0.03639719531134497,41.147931665800556,-3.2992036405005587,0.08714285714285706,-2.3240182141210344
2023-01-31,16.97,4076.60009765625,102.0999984741211,78.87000274658203,2.684000015258789,2.5434999465942383,788.0,2639.0,17.088,-0.15962894800495717,40.28145992096019,-3.9071347678369284,0.0835714285714287,-2.536614201910286
2023-02-01,16.9,4119.2099609375,101.22000122070312,76.41000366210938,2.4679999351501465,2.4537999629974365,788.0,2608.5,17.028,-0.28714268051904396,38.257134620397956,-3.70370370370372,0.08000000000000007,-2.7111658149231346
2023-02-02,17.24,4179.759765625,101.75,75.87999725341797,2.4560000896453857,2.4523000717163086,795.0,2605.5,17.048000000000002,-0.22590327444800942,51.10907999202102,-1.3729977116704872,0.10142857142857155,-2.217921855253561
2023-02-03,17.24,4136.47998046875,102.91999816894531,73.38999938964844,2.4100000858306885,2.321000099182129,797.0,2550.0,17.07,-0.17535918296753952,51.10907999202102,-1.2034383954154793,0.08428571428571452,-1.8145109758202302
2023-02-06,17.12,4111.080078125,103.62000274658203,74.11000061035156,2.4570000171661377,2.3733999729156494,793.0,2515.75,17.094,-0.1894862121309087,47.09634064723592,-1.4392630972941856,0.08714285714285706,-1.8027055273411214
2023-02-07,17.07,4164.0,103.43000030517578,77.13999938964844,2.5840001106262207,2.4567999839782715,802.0,2518.5,17.113999999999997,-0.22165551074540138,45.493587943368304,-1.443418013856812,0.08285714285714287,-1.952175523205021
2023-02-08,17.08,4117.85986328125,103.41000366210938,78.47000122070312,2.3959999084472656,2.4628000259399414,800.0,2468.25,17.15,-0.23972483480593723,45.890203671408464,-0.6976744186046546,0.07857142857142842,-1.5176700194034325
2023-02-09,16.94,4081.5,103.22000122070312,78.05999755859375,2.430000066757202,2.447499990463257,803.0,2487.5,17.089999999999996,-0.31639012490874047,41.35343489691521,-1.1668611435239118,0.08642857142857098,-1.5201295842661082
2023-02-10,16.93,4090.4599609375,103.62999725341797,79.72000122070312,2.5139999389648438,2.503700017929077,798.0,2429.0,17.028,-0.37768375181976005,41.04132703933099,-1.1675423234092208,0.08142857142857121,-1.7011239895039196
2023-02-13,16.96,4137.2900390625,103.3499984741211,80.13999938964844,2.4049999713897705,2.531100034713745,805.0,2389.0,16.996000000000002,-0.40752514059449835,42.44473554914863,-0.23529411764705577,0.07999999999999982,-1.302337701691762
2023-02-14,16.96,4136.1298828125,103.2300033569336,79.05999755859375,2.566999912261963,2.4885001182556152,804.0,2381.0,16.974,-0.4263414752980754,42.444735549148625,-0.05892751915143046,0.07142857142857117,-1.020803520160264
2023-02-15,16.86,4147.60009765625,103.91999816894531,78.58999633789062,2.4709999561309814,2.49780011177063,802.0,2354.75,16.93,-0.4831224842709471,38.86807631667002,-0.2366863905325367,0.07428571428571422,-1.1310119440646282
2023-02-16,16.97,4090.409912109375,103.86000061035156,78.48999786376953,2.3889999389648438,2.435499906539917,804.0,2362.5,16.936,-0.4706853318226857,44.41658566148514,-1.5661252900232014,0.08142857142857121,-0.7550961225650852
2023-02-17,17.02,4079.090087890625,103.86000061035156,76.33999633789062,2.2750000953674316,2.4082000255584717,798.0,2343.75,16.954,-0.43216027993605033,46.78106978564408,-1.2761020881670415,0.07571428571428562,-0.21448545717299083
2023-02-20,16.96,4017.777587890625,104.10000038146973,76.20500183105469,2.1234999895095825,2.4137500524520874,789.75,2394.5625,16.954,-0.42518189547034135,44.34334027225452,-0.9345794392523366,0.0778571428571426,-0.2920096888604995
2023-02-21,16.94,3997.340087890625,104.18000030517578,76.16000366210938,2.072999954223633,2.415600061416626,787.0,2411.5,16.95,-0.42427814005419573,43.52908913385282,-0.7615700058582253,0.07428571428571397,-0.6153596301089834
2023-02-22,16.93,3991.050048828125,104.58999633789062,73.94999694824219,2.1740000247955322,2.337599992752075,962.0,2361.5,16.964,-0.42346253194576267,43.10291090660197,-0.8782201405152179,0.050714285714285524,-1.009879185155274
