,Price,equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10
2022-09-15,83.0,11658.9404296875,0.6016883254051208,85.0999984741211,8.324000358581543,2.4286999702453613,800.0,84.3,-0.7972548537730486,41.41843595034515,-4.7072330654420185,0.4214285714285708,-0.7229186758728234
2022-09-16,83.025,11580.4599609375,0.595770001411438,85.11000061035156,7.763999938964844,2.4156999588012695,789.0,83.805,-0.8583952727622783,41.64984921407148,-4.623779437105102,0.3910714285714282,-0.4976457623634838
2022-09-19,83.1,11531.990234375,0.5995599627494812,85.7300033569336,7.751999855041504,2.464099884033203,787.0,83.425,-0.827082890519641,42.38515439390911,-4.6471600688468335,0.39285714285714185,-0.04206631934934624
2022-09-20,82.75,11570.4296875,0.5966800451278687,84.44999694824219,7.7170000076293945,2.4477999210357666,798.0,83.175,-0.8240682128539182,39.86073007190768,-5.211912943871699,0.4107142857142847,-0.17005051817544015
2022-09-21,82.75,11498.9501953125,0.5901898741722107,82.94000244140625,7.7789998054504395,2.4865000247955322,798.0,82.925,-0.7730699032702942,39.86073007190768,-3.2163742690058506,0.38928571428571346,-0.2069485524065291
2022-09-22,81.75,11518.3203125,0.5829408168792725,83.48999786376953,7.089000225067139,2.515700101852417,798.0,82.675,-0.8819427223333179,33.29063078176277,-4.609101516919489,0.4571428571428565,-0.5214115161913808
2022-09-23,82.0,11434.8203125,0.5848295092582703,78.73999786376953,6.828000068664551,2.382999897003174,802.0,82.47,-0.84316629943947,36.12516164575795,-4.093567251461994,0.46785714285714164,-0.28447259081324017
2022-09-26,81.85,11288.494873046875,0.5741912722587585,76.70999908447266,6.9029998779296875,2.384200096130371,799.0,82.22,-0.799038736990667,35.15982889059876,-3.705882352941181,0.46785714285714264,-0.4798637039937059
2022-09-27,81.0,11239.7197265625,0.5665497779846191,78.5,6.651000022888184,2.4930999279022217,802.0,81.87,-0.8842820246196027,30.230137657598718,-3.57142857142857,0.3999999999999996,-0.8343542772044685
2022-09-28,80.0,11119.5703125,0.5631391406059265,82.1500015258789,6.868000030517578,2.577899932861328,786.0,81.32000000000001,-1.0648830572546604,25.67011912837576,-4.761904761904767,0.4571428571428565,-1.221704577408465
2022-09-29,79.0,11200.0400390625,0.5718501210212708,81.2300033569336,6.874000072479248,2.5076000690460205,783.0,80.77000000000001,-1.2895208879386344,22.082833455321833,-4.81927710843374,0.5142857142857135,-1.5872838295456941
2022-09-30,78.0,11065.7099609375,0.5742308497428894,79.48999786376953,6.765999794006348,2.472599983215332,776.0,79.97,-1.5277588057924796,19.194198027241853,-6.052393857271909,0.5499999999999992,-1.9107222663704064
2022-10-03,78.0,10959.4501953125,0.5618608593940735,83.62999725341797,6.46999979019165,2.5129001140594482,770.0,79.2,-1.5697251671152186,19.194198027241853,-6.137184115523464,0.47857142857142776,-1.8693359663104792
2022-10-04,78.05,11090.0302734375,0.5719612836837769,86.5199966430664,6.836999893188477,2.683000087738037,774.0,78.60999999999999,-1.4904086393056455,19.802526291545988,-5.679758308157101,0.48214285714285615,-1.3642837557122833
2022-10-05,78.2,11180.009765625,0.5737300515174866,87.76000213623047,6.929999828338623,2.6684999465942383,757.0,78.25,-1.3291510915570326,21.70678313887467,-5.498489425981868,0.4214285714285708,-0.7154638735846315
2022-10-06,82.5,11125.240234375,0.5776006579399109,88.44999694824219,6.9720001220703125,2.6814000606536865,750.0,78.95,-0.33697003916587315,54.82314907420183,0.917431192660545,0.726785714285713,-0.06681356966108076
2022-10-07,82.9,11103.7900390625,0.566068708896637,92.63999938964844,6.748000144958496,2.734600067138672,748.0,79.92999999999999,0.2936989654578358,56.65963384245998,1.097560975609757,0.75,0.5227991519131985
2022-10-10,82.22,10918.48046875,0.56067955493927,91.12999725341797,6.434999942779541,2.62280011177063,750.0,80.774,0.4892748097039909,52.73495974256657,0.4520464263897406,0.7735714285714295,0.3982953423832942
2022-10-11,80.75,10956.7099609375,0.5572396516799927,89.3499984741211,6.5960001945495605,2.6273000240325928,736.0,81.31400000000001,0.2917909163525686,45.411899466277795,-0.30864197530864335,0.8785714285714293,-0.007028519913784059
2022-10-12,80.4,10873.23046875,0.5584813952445984,87.2699966430664,6.434999942779541,2.6303000450134277,751.0,81.75399999999999,0.10084130515286036,43.850535041836665,0.5000000000000115,0.8321428571428575,-0.49038568904315394
2022-10-13,80.7,10817.48046875,0.561138927936554,89.11000061035156,6.741000175476074,2.703399896621704,753.0,81.394,0.04665637095215118,45.5777600544876,2.1518987341772267,0.835714285714286,-0.3253603774103362
2022-10-14,81.0,10868.08984375,0.5639108419418335,85.61000061035156,6.453000068664551,2.6308999061584473,751.0,81.01400000000001,0.0704890778553417,47.32282057165789,3.8461538461538547,0.846428571428571,0.08991001165857426
2022-10-17,81.0,10785.919921875,0.5576000809669495,85.45999908447266,5.999000072479248,2.593100070953369,755.0,80.77000000000001,0.07919806662231331,47.32282057165789,3.8461538461538547,0.7857142857142857,0.2516197152178039
2022-10-18,80.75,10847.33984375,0.5656684637069702,82.81999969482422,5.744999885559082,2.550600051879883,752.0,80.77000000000001,0.03232604520115291,45.90036617936487,3.4593209481101894,0.7321428571428571,-0.02328265289140319
2022-10-19,80.67,10916.650390625,0.5694792866706848,85.55000305175781,5.461999893188477,2.6521999835968018,758.0,80.824,-0.010208359406201397,45.42977586470556,3.158567774936061,0.6664285714285713,-0.45180792594595065
2022-10-20,80.9,10868.2998046875,0.566270649433136,85.9800033569336,5.357999801635742,2.6477999687194824,757.0,80.864,0.010325611491468016,47.10870950221529,-1.9393939393939297,0.6114285714285715,-0.2678584534731794
2022-10-21,81.2,10782.3603515625,0.5669191479682922,85.05000305175781,4.959000110626221,2.6619999408721924,762.0,80.90400000000001,0.0770721060886188,49.299825399282405,-2.0506634499396936,0.6328571428571428,0.14992619012687936
2022-10-24,81.2,10872.322265625,0.5763987898826599,84.58000183105469,5.198999881744385,2.7302000522613525,757.0,80.94399999999999,0.10873805236862569,49.299825399282405,-1.2405740695694445,0.6292857142857144,0.30720843613355164
2022-10-25,81.25,10902.3095703125,0.5704994797706604,85.31999969482422,5.61299991607666,2.9159998893737793,763.0,81.04400000000001,0.12872083139991325,49.70258414101664,0.6191950464396356,0.6221428571428567,0.6618049516695947
2022-10-26,82.0,11046.5,0.5743198990821838,87.91000366210938,5.605999946594238,2.899399995803833,700.0,81.31,0.271537347675644,55.422938109873364,1.990049751243772,0.36857142857142833,1.064884894237104
2022-10-27,82.5,11100.51953125,0.5839995741844177,89.08000183105469,5.185999870300293,3.0116000175476074,697.0,81.63,0.4251996320396825,58.7880092392375,2.230483271375472,0.37571428571428506,1.451155334902257
2022-10-28,84.75,11129.5302734375,0.5828015208244324,87.9000015258789,5.684000015258789,2.906599998474121,710.0,82.34,0.89571195352899,69.82642549458525,4.629629629629628,0.4878571428571417,1.795433666546887
2022-10-31,85.0,11338.4296875,0.5801911354064941,86.52999877929688,6.355000019073486,2.810699939727783,713.0,83.1,1.1384590335994351,70.76345109063915,4.938271604938271,0.40071428571428463,2.0912353779881556
2022-11-01,84.6,11316.6396484375,0.5825197100639343,88.37000274658203,5.714000225067139,2.5945000648498535,709.0,83.77000000000001,1.1266264509153296,67.16926974889441,4.767801857585141,0.404285714285714,1.7039510437606609
2022-11-02,84.5,11282.7802734375,0.5847885012626648,90.0,6.26800012588501,2.697200059890747,676.0,84.27000000000001,1.032852214484638,66.26314556690366,4.747737696789378,0.38999999999999957,1.0724300848711703
2022-11-03,85.0,11184.2998046875,0.5813412666320801,88.16999816894531,5.974999904632568,2.6939001083374023,680.0,84.77000000000001,1.0083164541801466,68.54781123292042,5.067985166872679,0.404285714285714,1.0347687757917274
2022-11-04,85.0,11230.75,0.5769208669662476,92.61000061035156,6.400000095367432,2.734800100326538,678.0,84.82000000000001,0.9330493181629969,68.54781123292042,4.679802955665013,0.404285714285714,0.9252919879145258
2022-11-07,86.5,11263.490234375,0.5894210338592529,91.79000091552734,6.943999767303467,2.65310001373291,669.0,85.12,1.1019272589658715,74.54538079566889,6.527093596059119,0.49357142857142833,1.1145703939725315
2022-11-08,87.1,11208.4404296875,0.5940182209014893,88.91000366210938,6.138000011444092,2.636699914932251,664.0,85.61999999999999,1.2306186771298644,76.47757669550816,7.199999999999984,0.5307142857142851,1.4088597060896682
2022-11-09,88.2,11110.73046875,0.5963206887245178,85.83000183105469,5.864999771118164,2.544600009918213,664.0,86.35999999999999,1.4160652234996833,79.54338159441755,7.560975609756104,0.5928571428571426,1.7193544514021628
2022-11-10,88.2,11288.9404296875,0.5886300206184387,86.47000122070312,6.238999843597412,2.5662999153137207,658.0,87.0,1.4278082429697216,79.54338159441755,6.909090909090909,0.5714285714285714,1.690070078902533
2022-11-11,87.9,11311.759765625,0.6017788648605347,88.95999908447266,5.879000186920166,2.609600067138672,662.0,87.58,1.2939227006337757,76.39403932010563,3.7168141592920367,0.5928571428571426,1.2062655557069988
2022-11-14,88.5,11270.33984375,0.610530436038971,85.87000274658203,5.933000087738037,2.5285000801086426,673.0,87.97999999999999,1.2452593407946155,78.2489016605536,4.117647058823537,0.6321428571428568,1.2168668366081903
2022-11-15,88.17,11250.0302734375,0.6089985370635986,86.91999816894531,6.033999919891357,2.5160999298095703,666.0,88.194,1.0854739228321995,74.76906141809901,4.219858156028389,0.6021428571428566,0.7923976481942976
2022-11-16,88.25,11250.7802734375,0.6165608167648315,85.58999633789062,6.199999809265137,2.507999897003174,662.0,88.204,0.9460193828295869,75.05863702098547,4.4378698224851965,0.5721428571428565,0.8648968303709506
2022-11-17,88.4,11257.76953125,0.6150288581848145,81.63999938964844,6.36899995803833,2.454699993133545,662.0,88.244,0.8381696154746981,75.62355435281894,4.0000000000000036,0.4221428571428569,1.1341104203185868
2022-11-18,88.15,11380.6103515625,0.6128915548324585,80.08000183105469,6.302999973297119,2.420799970626831,663.0,88.29400000000001,0.6854552350102439,72.6692918808587,3.705882352941181,0.4221428571428569,0.8229604870863856
2022-11-21,88.0,11397.9599609375,0.6167814135551453,79.7300033569336,6.776000022888184,2.4370999336242676,665.0,88.194,0.5348502659780133,70.88011877085778,1.7341040462427681,0.404285714285714,0.3026754701199046
2022-11-22,88.0,11384.650390625,0.6098490357398987,80.94999694824219,6.7789998054504395,2.5404999256134033,663.0,88.16,0.4203151159087155,70.88011877085776,1.0332950631458226,0.3971428571428573,0.06231564771362663
2022-11-23,87.85,11271.91015625,0.6156498193740845,77.94000244140625,7.308000087738037,2.474400043487549,658.0,88.08,0.30657878499431007,68.91237732435806,-0.3968253968254065,0.3721428571428577,-0.35986024760836344
2022-11-24,86.5,11310.7998046875,0.6252813935279846,77.11000061035156,7.166000127792358,2.401300072669983,657.0,87.7,-0.007152660926292722,54.30133241457626,-1.9274376417233618,0.46857142857142875,-0.8180358186393253
2022-11-25,86.2,11382.5595703125,0.6259702444076538,76.27999877929688,7.02400016784668,2.328200101852417,656.0,87.31,-0.23084233081974714,51.67910015505193,-1.9340159271899915,0.38285714285714284,-1.2492862050938722
2022-11-28,86.0,11418.2001953125,0.6216701865196228,77.23999786376953,6.711999893188477,2.3306000232696533,655.0,86.91,-0.37456647434114243,49.947422027022704,-2.824858757062143,0.35428571428571487,-1.6303171627258344
2022-11-29,84.15,11411.3896484375,0.616401195526123,78.19999694824219,7.235000133514404,2.3320999145507812,655.0,86.14,-0.7565445614208546,37.447625801375146,-4.559373936713163,0.4078571428571424,-1.9561646306001972
2022-11-30,83.5,11552.0400390625,0.6196900010108948,80.55000305175781,6.929999828338623,2.4184999465942383,655.0,85.27000000000001,-1.0382167073763726,34.20834749634173,-5.3824362606232246,0.45428571428571424,-2.2298145374033274
2022-12-01,82.45,11654.5595703125,0.6314406991004944,81.22000122070312,6.73799991607666,2.3420000076293945,660.0,84.46000000000001,-1.3211921151646766,29.733926329678297,-6.730769230769229,0.5078571428571428,-2.4572336322406683
2022-12-02,81.0,11641.849609375,0.6369791626930237,79.9800033569336,6.281000137329102,2.280400037765503,672.0,83.42,-1.6640489324098693,24.891908838735233,-8.111174134997167,0.5685714285714292,-2.6450656590158834
2022-12-05,81.0,11613.1201171875,0.6404590606689453,76.93000030517578,5.577000141143799,2.201900005340576,666.0,82.42,-1.7568770155278146,24.891908838735233,-7.954545454545459,0.5450000000000007,-2.4814455191497546
2022-12-06,82.0,11570.150390625,0.6322599649429321,74.25,5.468999862670898,2.1491000652313232,671.0,81.99000000000001,-1.519712884559681,33.54732449115687,-6.818181818181824,0.6107142857142865,-1.8707422329181789
2022-12-07,82.5,11641.599609375,0.6324390769004822,72.01000213623047,5.7230000495910645,2.077199935913086,656.0,81.79,-1.2063797675800312,37.429923820826154,-6.089926010244728,0.6357142857142861,-1.1326597764672455
2022-12-08,82.5,11604.51953125,0.6354088187217712,71.45999908447266,5.961999893188477,2.049099922180176,662.0,81.8,-0.962261496292555,37.429923820826154,-4.6242774566473965,0.6178571428571432,-0.7277478827857502
2022-12-09,83.25,11596.0302734375,0.637860894203186,71.0199966430664,6.244999885559082,2.0560998916625977,667.0,82.25,-0.6329096199571982,43.20286532216055,-3.4222737819025517,0.6607142857142857,-0.17776139148097947
2022-12-12,83.37,11522.2802734375,0.6393207907676697,73.16999816894531,6.586999893188477,2.0810000896453857,670.0,82.724,-0.39297268110018724,44.09168073198076,-3.0581395348837193,0.6692857142857146,0.3815750269146987
2022-12-13,83.0,11575.4404296875,0.638781726360321,75.38999938964844,6.934999942779541,2.160900115966797,665.0,82.924,-0.30590931569612634,41.91373681551008,-1.3666072489601944,0.6850000000000003,0.25752401381159373
2022-12-14,83.5,11541.6103515625,0.6453902721405029,77.27999877929688,6.429999828338623,2.2444000244140625,670.0,83.124,-0.14861076344981475,45.8092791626199,0.0,0.6242857142857149,0.5015464162865424
2022-12-15,86.0,11529.83984375,0.6453902721405029,76.11000061035156,6.96999979019165,2.166800022125244,677.0,83.824,0.39868206938369355,60.18661172507946,4.305639781685877,0.7814285714285722,0.8739604521820636
2022-12-16,77.5,11603.66015625,0.6343004107475281,74.29000091552734,6.599999904632568,2.1322999000549316,675.0,82.674,-0.8770817285918928,30.52922879951886,-4.320987654320985,1.374285714285715,0.6286788803045891
2022-12-19,77.17,11507.51953125,0.6371496915817261,75.19000244140625,5.85099983215332,2.1775999069213867,671.0,81.434,-1.6025131492085183,29.912957446271136,-4.7283950617283965,1.2657142857142867,0.1530019754179328
2022-12-20,77.0,11444.509765625,0.6361606121063232,76.08999633789062,5.326000213623047,2.2228000164031982,670.0,80.234,-1.946891404479554,29.581674887937922,-6.0975609756097615,1.231428571428572,-0.3736842107100564
2022-12-21,76.5,11492.3896484375,0.6344292163848877,78.29000091552734,5.331999778747559,2.2558000087738037,660.0,78.83399999999999,-2.121878946157399,28.579151941349423,-7.272727272727275,1.192142857142858,-0.8733572676978651
2022-12-22,76.0,11451.669921875,0.6289505958557129,77.48999786376953,4.999000072479248,2.248800039291382,659.0,76.83399999999999,-2.193040982417572,27.572828554022067,-7.878787878787874,1.124285714285715,-1.3165546757657989
2022-12-23,76.97,11494.9599609375,0.6251992583274841,79.55999755859375,5.078999996185303,2.3835999965667725,661.0,76.728,-1.9130475667203395,32.53586642449885,-7.5435435435435405,1.1935714285714292,-1.0599940994512447
2022-12-26,77.21000000000001,11538.5982421875,0.6292901635169983,79.5374984741211,5.231250047683716,2.3660499453544617,652.75,76.736,-1.5979758666863173,33.74558699560593,-7.388748950461787,1.1392857142857156,-0.5404925819179045
2022-12-27,77.29,11553.1443359375,0.6306999325752258,79.52999877929688,5.2820000648498535,2.3601999282836914,650.0,76.79400000000001,-1.3137183133333155,34.16933124188874,-6.879518072289148,1.1092857142857153,0.03934827361099913
2022-12-28,77.37,11567.6904296875,0.6273289918899536,78.95999908447266,4.709000110626221,2.3629000186920166,741.0,76.968,-1.0633722333961135,34.61965091678047,-7.34131736526945,1.1150000000000009,0.5911605987263684
2022-12-29,77.0,11591.9296875,0.6318396925926208,78.4000015258789,4.559000015258789,2.370699882507324,742.0,77.168,-0.9350173299099855,33.478977651006446,-10.465116279069765,1.0878571428571442,0.4449783136620775
2022-12-30,76.42,11473.240234375,0.6345902681350708,80.26000213623047,4.474999904632568,2.4595000743865967,744.0,77.058,-0.9228037700063431,31.714918547267615,-1.3935483870967769,1.1207142857142867,0.026542077621042992
2023-01-02,76.42,11568.736328125,0.6374799013137817,77.76250076293945,4.109749913215637,2.385775089263916,727.5,76.9,-0.860907609263489,31.714918547267615,-0.9718802643514324,1.0942857142857148,-0.1470492987249301
2023-01-03,76.42,11600.568359375,0.6326391100883484,76.93000030517578,3.98799991607666,2.3612000942230225,722.0,76.726,-0.7753533613099457,31.714918547267615,-0.7532467532467502,1.0585714285714292,-0.20469583461874397
2023-01-04,76.0,11632.400390625,0.6247110962867737,72.83999633789062,4.171999931335449,2.259200096130371,723.0,76.452,-0.7652006783362192,30.27226766384544,-0.6535947712418277,0.9100000000000007,-0.5278516143372363
2023-01-05,75.0,11677.2001953125,0.6285117864608765,73.66999816894531,3.7200000286102295,2.2671000957489014,725.0,76.05199999999999,-0.9131077936125933,27.11023520235024,-1.3157894736842146,0.37428571428571494,-0.9302470138277794
2023-01-06,74.75,11625.9697265625,0.6230801343917847,73.7699966430664,3.7100000381469727,2.2446000576019287,730.0,75.71799999999999,-0.9903328077882712,26.3686950047137,-2.88424061322593,0.3685714285714293,-1.3284772214532037
2023-01-09,74.75,11650.41015625,0.6359097957611084,74.62999725341797,3.9100000858306885,2.2929000854492188,730.0,75.38399999999999,-0.9737931540071472,26.368695004713715,-3.1861157881103552,0.3564285714285721,-1.3706189226224041
2023-01-10,72.75,11656.4501953125,0.6369507908821106,75.12000274658203,3.6389999389648438,2.327699899673462,730.0,74.65,-1.312605855545362,21.0313241110387,-5.873981110104809,0.46357142857142924,-1.5814388074077672
2023-01-11,72.75,11646.8095703125,0.6371902227401733,77.41000366210938,3.6710000038146973,2.434499979019165,729.0,74.0,-1.422861219309572,21.031324111038714,-5.971306708026369,0.4278571428571435,-1.5239161414192552
2023-01-12,73.0,11727.599609375,0.6367682814598083,78.38999938964844,3.694999933242798,2.4753000736236572,728.0,73.6,-1.3479227901178399,23.28251580789062,-5.1948051948051965,0.37642857142857217,-1.0436644924767495
2023-01-13,73.25,11754.4404296875,0.638781726360321,79.86000061035156,3.4189999103546143,2.5327999591827393,725.0,73.3,-1.1747335146381739,25.567610834134996,-4.1481287621041645,0.3771428571428572,-0.43413750041147425
2023-01-16,73.5,11845.150390625,0.6385084390640259,80.10000038146973,3.544249951839447,2.5420249700546265,728.75,73.05,-0.95769475949046,27.880977263460366,-3.8209892698246595,0.3892857142857145,0.17286331456172688
2023-01-17,73.75,11881.669921875,0.6389898657798767,80.18000030517578,3.5859999656677246,2.545099973678589,730.0,73.25,-0.7296754869362552,30.21668630155193,-3.493849777545144,0.40142857142857175,0.7236488011815156
2023-01-18,73.9,11885.08984375,0.6432895064353943,79.4800033569336,3.311000108718872,2.5234999656677246,715.0,73.48,-0.5301212055298555,31.64710040794195,-2.763157894736834,0.3857142857142861,1.2013657001458373
2023-01-19,73.5,11954.2099609375,0.6445499658584595,80.33000183105469,3.2750000953674316,2.5968000888824463,718.0,73.58000000000001,-0.471419931264848,29.88773283135764,-2.0000000000000018,0.3728571428571438,0.9693984587998017
2023-01-20,73.5,11977.48046875,0.6395497918128967,81.30999755859375,3.1740000247955322,2.645400047302246,715.0,73.63000000000001,-0.4108964673783001,29.88773283135764,-1.6722408026755842,0.3728571428571438,0.786375636540078
2023-01-23,73.0,11971.2197265625,0.648908257484436,81.62000274658203,3.447000026702881,2.696500062942505,714.0,73.53,-0.45621211819362506,27.658617650178115,-2.341137123745818,0.40857142857142953,0.3218321513847293
2023-01-24,72.72,11942.41015625,0.6490219235420227,80.12999725341797,3.257999897003174,2.648699998855591,705.0,73.324,-0.5116030054976504,26.46810216178868,-0.04123711340205949,0.39857142857142946,-0.21564765175925205
2023-01-25,72.5,11993.33984375,0.6493295431137085,80.1500015258789,3.066999912261963,2.593400001525879,780.0,73.044,-0.5569522512101636,25.537979044907274,-0.3436426116838476,0.3428571428571437,-0.7341032392491305
2023-01-26,72.41666666666667,12041.9296875,0.6484116911888123,81.01000213623047,2.944000005722046,2.6120998859405518,775.0,72.82733333333333,-0.5657379817454675,25.177065236976276,-0.7990867579908634,0.33095238095238144,-1.1976438669268867
2023-01-27,72.33333333333333,12036.0498046875,0.6490893363952637,79.68000030517578,3.1089999675750732,2.588599920272827,775.0,72.594,-0.5539582082012151,24.799626222079638,-1.2514220705347023,0.33690476190476304,-1.5965792267107974
2023-01-30,72.08333333333333,12004.2802734375,0.6492199301719666,77.9000015258789,2.677000045776367,2.4988999366760254,788.0,72.41066666666666,-0.5665087513521456,23.653976676511903,-1.9274376417233618,0.21190476190476307,-1.9328183078305063
2023-01-31,72.0,12022.900390625,0.6468890905380249,78.87000274658203,2.684000015258789,2.5434999465942383,788.0,72.26666666666668,-0.5568284114155151,23.268115318769887,-2.3728813559321993,0.21785714285714367,-2.2128417221221595
2023-02-01,72.0,12074.0400390625,0.6438201069831848,76.41000366210938,2.4679999351501465,2.4537999629974365,788.0,72.16666666666667,-0.5180468519727756,23.268115318769887,-2.571041948579167,0.20000000000000082,-2.1262293259576395
2023-02-02,72.4,12153.490234375,0.6516398787498474,75.87999725341797,2.4560000896453857,2.4523000717163086,795.0,72.16333333333333,-0.3816183455693649,29.656104109539783,-1.4965986394557707,0.21071428571428694,-1.5793215888032777
2023-02-03,72.5,12197.150390625,0.6477187275886536,73.38999938964844,2.4100000858306885,2.321000099182129,797.0,72.19666666666667,-0.2630926005146044,31.19820483658728,-1.3605442176870763,0.20000000000000082,-0.8938300973489226
2023-02-06,72.67,12172.9775390625,0.6327711939811707,74.11000061035156,2.4570000171661377,2.3733999729156494,793.0,72.314,-0.14691436115591316,33.85299449735773,-0.4520547945205511,0.19428571428571523,-0.21396266017678434
2023-02-07,72.5,12164.919921875,0.6308802366256714,77.13999938964844,2.5840001106262207,2.4567999839782715,802.0,72.41400000000002,-0.11020462544889523,32.5023836203177,-0.30253025302530157,0.19571428571428637,-0.23456573949938372
2023-02-08,72.25,12145.23046875,0.6321991682052612,78.47000122070312,2.3959999084472656,2.4628000259399414,800.0,72.46400000000001,-0.13580375517199741,30.570790742919215,-0.34482758620689724,0.18500000000000025,-0.5398519319950486
2023-02-09,72.1,12123.2099609375,0.6314606666564941,78.05999755859375,2.430000066757202,2.447499990463257,803.0,72.404,-0.17301298511026392,29.44027107654354,-0.4372842347525996,0.19571428571428637,-0.9338461078346343
2023-02-10,72.3,12178.759765625,0.6327512264251709,79.72000122070312,2.5139999389648438,2.503700017929077,798.0,72.364,-0.14095111827483062,32.99807608920801,-0.04608294930875667,0.17428571428571513,-0.6919486245113163
2023-02-13,71.95,12094.1396484375,0.6312298774719238,80.13999938964844,2.4049999713897705,2.531100034713745,805.0,72.22,-0.1883505105700958,30.134480529107734,-0.18497109826588476,0.17928571428571466,-0.8482679609234757
2023-02-14,71.9,12038.580078125,0.6361404061317444,79.05999755859375,2.566999912261963,2.4885001182556152,804.0,72.1,-0.21340251450546233,29.737459448635974,-0.1388888888888773,0.1671428571428574,-1.1532833293717701
2023-02-15,71.8,12060.26953125,0.6335489153862,78.58999633789062,2.4709999561309814,2.49780011177063,802.0,72.00999999999999,-0.23526066180074037,28.91688857375975,-0.2777777777777768,0.16833333333333453,-1.4914002228850025
2023-02-16,70.45,12139.900390625,0.6279789805412292,78.48999786376953,2.3889999389648438,2.435499906539917,804.0,71.68,-0.5184857017718493,20.63764275226316,-2.6933701657458564,0.25880952380952393,-1.812320749969052
2023-02-17,70.05,12144.66015625,0.6245394349098206,76.33999633789062,2.2750000953674316,2.4082000255584717,798.0,71.22999999999999,-0.7286630240437735,18.91004480228625,-3.3793103448275907,0.26952380952381005,-2.09703180650625
2023-02-20,69.92,11899.2802734375,0.6236202716827393,76.20500183105469,2.1234999895095825,2.4137500524520874,789.75,70.824,-0.8287661684970464,18.371772909563305,-3.784230081188933,0.2728571428571434,-2.3410470744981717
2023-02-21,69.0,11723.919921875,0.6257705092430115,76.16000366210938,2.072999954223633,2.415600061416626,787.0,70.244,-1.033089003847616,15.096703994457883,-4.82758620689655,0.33857142857142924,-2.546230859176851
2023-02-22,68.5,11812.2802734375,0.6216199398040771,73.94999694824219,2.1740000247955322,2.337599992752075,962.0,69.58399999999999,-1.1934254510687063,13.670384063718998,-5.190311418685123,0.345714285714286,-2.716875965711143
2023-02-23,67.0,11872.099609375,0.6224014759063721,75.38999938964844,2.313999891281128,2.379499912261963,986.0,68.89399999999999,-1.5415324140635682,10.473467856416434,-7.073509015256585,0.44571428571428634,-2.8578784215014315
2023-02-24,68.0,11905.75,0.6230801343917847,76.31999969482422,2.4509999752044678,2.3587000370025635,1020.0,68.484,-1.4217010850828014,23.343837893926036,-5.947441217150762,0.5050000000000006,-2.3375722969155097
2023-02-27,68.0,11813.5595703125,0.6165608167648315,75.68000030517578,2.7309999465942383,2.368299961090088,1044.0,68.1,-1.2711050237154606,23.343837893926036,-5.48992355802641,0.49285714285714327,-1.9122132189562233
2023-02-28,67.0,11875.33984375,0.6164202094078064,77.05000305175781,2.746999979019165,2.434299945831299,1054.0,67.7,-1.3356219066942137,20.007951420603405,-6.815020862308774,0.5464285714285718,-1.88254693988595
