market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
Shanghai,TCN,0,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.072696685791016, 54.647884368896484, 53.81252670288086, 54.56745147705078, 54.7269172668457, 54.86676788330078, 55.19363784790039, 55.207542419433594, 54.271766662597656, 54.0943603515625, 54.10568618774414, 54.17470169067383, 54.670658111572266, 55.15107345581055, 54.89665603637695, 54.754295349121094]"
Shanghai,TCN,1,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.07085037231445, 54.64080047607422, 53.799774169921875, 54.54513931274414, 54.74607849121094, 54.876670837402344, 55.20436096191406, 55.19188690185547, 54.27692794799805, 54.12657165527344, 54.13867950439453, 54.209754943847656, 54.71686935424805, 55.179466247558594, 54.912818908691406, 54.78606033325195]"
Shanghai,TCN,2,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.41191482543945, 54.37190246582031, 52.96628189086914, 54.81890869140625, 55.33036422729492, 55.30738830566406, 54.600460052490234, 55.10676574707031, 53.927371978759766, 53.589080810546875, 53.87261199951172, 53.95191192626953, 54.78508758544922, 55.19281768798828, 54.878334045410156, 54.260135650634766]"
Shanghai,TCN,3,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.35478973388672, 54.32365798950195, 52.92643737792969, 54.79513168334961, 55.33250427246094, 55.308998107910156, 54.64581298828125, 55.13439178466797, 53.94870376586914, 53.63583755493164, 53.90081787109375, 53.982948303222656, 54.813228607177734, 55.218692779541016, 54.96590042114258, 54.31169509887695]"
Shanghai,TCN,4,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.1257438659668, 54.965858459472656, 53.715152740478516, 55.01591110229492, 55.088539123535156, 55.00853729248047, 55.240997314453125, 55.36157989501953, 54.56018829345703, 54.15767288208008, 54.25932693481445, 54.38090515136719, 55.13438415527344, 55.45323944091797, 55.05390167236328, 54.91072463989258]"
Shanghai,TCN,5,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.91743087768555, 54.87882995605469, 53.67829513549805, 54.99887466430664, 54.9479866027832, 54.8597526550293, 55.20521545410156, 55.362308502197266, 54.458248138427734, 54.05978012084961, 54.19216537475586, 54.23609924316406, 55.044288635253906, 55.28214645385742, 55.03293228149414, 54.86516571044922]"
Shanghai,TCN,6,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.044307708740234, 55.00202178955078, 53.4940071105957, 54.293556213378906, 54.46916580200195, 54.30280303955078, 54.823768615722656, 55.006099700927734, 53.94355392456055, 53.62152862548828, 53.67087936401367, 53.72568130493164, 54.554969787597656, 55.051597595214844, 55.08844757080078, 54.94519805908203]"
Shanghai,TCN,7,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.16291809082031, 55.09260940551758, 53.7072868347168, 54.508880615234375, 54.674312591552734, 54.49173355102539, 54.992427825927734, 55.21555709838867, 54.192718505859375, 53.883480072021484, 53.93883514404297, 53.92349624633789, 54.75200271606445, 55.201759338378906, 55.2299690246582, 55.13568878173828]"
Shanghai,TCN,8,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.18926239013672, 54.85654830932617, 53.44695281982422, 54.11325454711914, 54.15787887573242, 53.96812057495117, 54.298221588134766, 54.659393310546875, 53.5053596496582, 53.42613220214844, 53.434932708740234, 53.64839553833008, 54.48835754394531, 54.76641082763672, 54.80145263671875, 54.758487701416016]"
Shanghai,TCN,9,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.22219467163086, 54.924503326416016, 53.54564666748047, 54.19798278808594, 54.27949905395508, 54.0609245300293, 54.38639450073242, 54.744319915771484, 53.58470916748047, 53.49410629272461, 53.51389694213867, 53.735870361328125, 54.618228912353516, 54.86211395263672, 54.94253158569336, 54.870033264160156]"
