market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
NewZealand,MLP,0,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[81.60670471191406, 80.75227355957031, 79.42514038085938, 78.63494873046875, 78.60388946533203, 79.50454711914062, 80.54427337646484, 80.33454895019531, 80.69844055175781, 81.1857681274414, 81.64952850341797, 81.4985580444336, 81.09660339355469, 81.57362365722656, 81.58805084228516, 80.81999206542969]"
NewZealand,MLP,1,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.30725860595703, 81.67090606689453, 80.3735580444336, 79.64247131347656, 79.59900665283203, 80.38084411621094, 81.22813415527344, 80.9168472290039, 81.05331420898438, 81.54283142089844, 82.14439392089844, 82.01761627197266, 81.65449523925781, 81.94779205322266, 81.73291015625, 81.16461181640625]"
NewZealand,MLP,2,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.37144470214844, 80.7164077758789, 78.55792236328125, 77.68557739257812, 77.59184265136719, 78.58119201660156, 79.60888671875, 78.611083984375, 78.4489517211914, 79.498291015625, 80.56314849853516, 80.55354309082031, 80.0269775390625, 80.83783721923828, 81.13570404052734, 80.78125762939453]"
NewZealand,MLP,3,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.0628662109375, 80.60646057128906, 78.45459747314453, 77.66360473632812, 77.63081359863281, 78.6318359375, 79.67118072509766, 78.73355102539062, 78.21070861816406, 79.20539855957031, 80.12759399414062, 80.20179748535156, 79.71452331542969, 80.62154388427734, 80.8138198852539, 80.64593505859375]"
NewZealand,MLP,4,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.61946868896484, 81.75231170654297, 80.18208312988281, 79.34040832519531, 79.32077026367188, 80.33067321777344, 81.20213317871094, 80.54907989501953, 80.56584930419922, 81.4967041015625, 82.37289428710938, 82.3324966430664, 82.0833511352539, 82.66899108886719, 82.96768951416016, 82.53897857666016]"
NewZealand,MLP,5,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.50833129882812, 82.00211334228516, 80.56999969482422, 79.53368377685547, 79.38024139404297, 80.55008697509766, 81.68363952636719, 80.7320556640625, 80.47265625, 81.75728607177734, 83.01699829101562, 83.3208236694336, 82.88607788085938, 83.44628143310547, 83.68585968017578, 83.38077545166016]"
NewZealand,MLP,6,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.34695434570312, 81.09906768798828, 79.63859558105469, 79.01713562011719, 79.07276916503906, 80.0164794921875, 80.79878234863281, 79.66603088378906, 79.67816925048828, 81.0445785522461, 81.890869140625, 81.64263153076172, 80.86869812011719, 81.66194915771484, 81.98114776611328, 81.53457641601562]"
NewZealand,MLP,7,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.35810852050781, 81.1858901977539, 79.50495147705078, 78.91712951660156, 78.9875717163086, 80.01349639892578, 80.82786560058594, 79.521240234375, 79.16716003417969, 80.61840057373047, 81.52433013916016, 81.14496612548828, 80.28211212158203, 81.54817199707031, 81.83495330810547, 81.632080078125]"
NewZealand,MLP,8,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.36742401123047, 81.2723617553711, 79.784912109375, 79.04167938232422, 78.8537368774414, 79.67184448242188, 80.50987243652344, 79.69172668457031, 79.57542419433594, 80.68598175048828, 81.49476623535156, 81.30652618408203, 80.84334564208984, 81.39203643798828, 81.83348083496094, 81.42398834228516]"
NewZealand,MLP,9,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.42496490478516, 81.37520599365234, 79.49051666259766, 78.63996124267578, 78.33492279052734, 79.29086303710938, 80.06842041015625, 78.76435089111328, 78.39774322509766, 80.30667114257812, 81.69921112060547, 81.20614624023438, 80.360595703125, 81.43720245361328, 81.82825469970703, 81.6899642944336]"
