market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
EU_EEX,TCN,0,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[67.12083435058594, 67.29582214355469, 66.1894760131836, 67.0038070678711, 67.37554168701172, 65.78536987304688, 64.11907958984375, 63.55177307128906, 62.720970153808594, 61.87085723876953, 63.21857452392578, 63.915985107421875, 64.81835174560547, 66.02691650390625, 66.93624114990234, 67.13787078857422, 67.56583404541016, 69.08047485351562, 68.79236602783203, 71.06033325195312, 73.6354751586914, 74.13394165039062, 71.73758697509766, 71.59044647216797, 69.76708984375, 70.48091125488281, 71.8060531616211, 73.44515991210938, 73.98333740234375, 75.77995300292969, 76.40293884277344, 77.37883758544922, 78.27310180664062, 78.73676300048828, 76.85250091552734, 79.3357162475586, 80.10735321044922, 76.8960952758789, 77.37608337402344, 80.26066589355469, 79.28346252441406, 80.51652526855469, 78.39717102050781, 77.80066680908203, 77.38054656982422, 78.09130096435547, 78.73857879638672, 79.32534790039062, 78.966796875, 75.65850067138672, 72.65298461914062, 73.67683410644531, 70.80419158935547, 69.0136947631836, 68.03828430175781, 67.1056900024414, 66.78508758544922, 66.12562561035156, 65.03904724121094, 63.48324203491211, 64.56560516357422, 63.030548095703125, 63.38064193725586, 63.018558502197266, 62.47819900512695, 61.418418884277344, 62.214996337890625, 62.641998291015625, 62.94285583496094, 63.274009704589844, 64.49656677246094, 63.99580764770508, 63.99713897705078, 64.56511688232422, 66.47398376464844, 66.28780364990234, 66.15730285644531, 66.44932556152344, 65.44276428222656, 65.98391723632812, 64.87153625488281, 65.10054016113281, 64.97160339355469, 65.57208251953125, 65.14332580566406, 65.4065933227539, 65.70501708984375, 65.91096496582031, 63.614715576171875, 64.08319854736328, 62.249298095703125, 64.2840576171875, 64.70195007324219, 65.0987777709961, 65.8386459350586, 66.03958129882812, 65.3335952758789, 64.4358139038086, 63.949310302734375, 63.2994270324707, 63.32229232788086, 63.918766021728516, 64.08351135253906, 64.14234161376953, 64.55965423583984, 64.86365509033203, 65.68402862548828, 65.03197479248047, 66.74613189697266, 69.54495239257812, 68.89778900146484, 68.50466918945312, 70.20893859863281, 69.06198120117188, 68.65513610839844, 69.96426391601562, 67.8884048461914, 66.22032165527344, 68.53385925292969, 68.53851318359375, 67.75337219238281, 67.79129028320312, 69.59234619140625, 67.98094940185547, 67.8498764038086, 67.31179809570312, 66.34601593017578, 66.81580352783203, 68.97533416748047, 68.92862701416016, 69.30718231201172, 70.84358978271484, 72.09188079833984, 69.60614013671875, 71.73667907714844, 73.44953918457031, 74.60650634765625, 73.48277282714844, 72.8679428100586, 72.59580993652344, 71.16598510742188, 70.91018676757812, 70.64137268066406, 70.2945556640625, 68.81995391845703, 68.28173065185547]"
EU_EEX,TCN,1,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[68.80411529541016, 68.78340148925781, 68.38156127929688, 68.73480224609375, 68.8818359375, 68.37442779541016, 67.9173812866211, 67.69776916503906, 67.19932556152344, 66.87406921386719, 67.2242660522461, 67.38874816894531, 67.54011535644531, 68.13249969482422, 68.28612518310547, 68.0054931640625, 67.80101013183594, 68.65493774414062, 68.471435546875, 69.94163513183594, 71.29743957519531, 71.23828125, 69.56336975097656, 70.1586685180664, 70.0438003540039, 70.04840850830078, 71.10370635986328, 71.6537094116211, 71.47247314453125, 72.59884643554688, 72.80347442626953, 73.55933380126953, 74.16278076171875, 75.46316528320312, 73.41477966308594, 75.4026870727539, 76.30403900146484, 74.06095123291016, 74.30159759521484, 76.5706558227539, 75.59862518310547, 76.42210388183594, 74.6938705444336, 75.15559387207031, 74.81394958496094, 75.30117797851562, 75.79556274414062, 75.86235809326172, 75.605224609375, 73.97834014892578, 73.01829528808594, 73.91072845458984, 71.59942626953125, 70.60718536376953, 70.65083312988281, 70.69143676757812, 70.25669860839844, 69.98006439208984, 69.51795196533203, 68.73529052734375, 69.15351104736328, 68.95204162597656, 67.68136596679688, 68.09822082519531, 67.75907135009766, 67.2586898803711, 67.77420043945312, 68.17333221435547, 68.29146575927734, 68.09637451171875, 68.57367706298828, 67.98162078857422, 67.920166015625, 67.862548828125, 68.68002319335938, 68.6285400390625, 68.61917114257812, 68.76818084716797, 68.0619125366211, 68.383056640625, 68.10796356201172, 68.54287719726562, 68.83354949951172, 68.62872314453125, 68.73776245117188, 69.53533172607422, 70.02410125732422, 70.38457489013672, 68.59954071044922, 69.39727783203125, 67.74137115478516, 68.97821044921875, 68.6898193359375, 68.77082824707031, 69.41878509521484, 69.87831115722656, 69.71147155761719, 68.92835998535156, 68.553955078125, 68.50192260742188, 67.68939208984375, 67.81730651855469, 67.93193054199219, 68.15151977539062, 68.43998718261719, 68.66710662841797, 69.42738342285156, 69.0302963256836, 70.56098937988281, 72.65007019042969, 72.06108093261719, 71.38562774658203, 72.79639434814453, 71.7056655883789, 71.73042297363281, 72.69757080078125, 71.0296630859375, 69.91413116455078, 71.8966293334961, 72.0772705078125, 71.6473388671875, 71.64104461669922, 73.7215576171875, 72.0655288696289, 71.41805267333984, 70.44578552246094, 70.31944274902344, 70.91572570800781, 72.87439727783203, 72.30220794677734, 72.5704345703125, 73.81494903564453, 74.44342803955078, 72.447509765625, 74.38467407226562, 76.0227279663086, 77.35453796386719, 76.3153305053711, 76.2160873413086, 75.7926254272461, 74.041015625, 73.9423828125, 74.02169799804688, 74.26814270019531, 72.45382690429688, 72.09491729736328]"
EU_EEX,TCN,2,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[67.13675689697266, 67.46533966064453, 65.8378677368164, 66.78768920898438, 66.97441101074219, 65.14279174804688, 63.8966178894043, 63.588191986083984, 62.852684020996094, 61.98542404174805, 62.4351806640625, 63.010372161865234, 64.16735076904297, 65.27574157714844, 66.119873046875, 66.22528076171875, 67.33138275146484, 68.98065948486328, 69.06915283203125, 71.23554229736328, 73.70053100585938, 74.51915740966797, 71.48233032226562, 71.29853820800781, 68.80265808105469, 69.08112335205078, 71.07759094238281, 73.6491470336914, 74.09378814697266, 76.569580078125, 77.42500305175781, 78.56523132324219, 79.08311462402344, 80.16392517089844, 76.65483856201172, 78.77244567871094, 79.96358489990234, 75.8016128540039, 76.66609191894531, 79.59994506835938, 78.79845428466797, 80.1368179321289, 76.85061645507812, 76.35829162597656, 75.90911102294922, 76.39057159423828, 77.12224578857422, 77.80445098876953, 77.34517669677734, 73.71025848388672, 70.5872802734375, 71.91212463378906, 68.8310546875, 67.36579895019531, 66.83948516845703, 65.85000610351562, 65.62213897705078, 65.07685852050781, 64.19527435302734, 63.77500534057617, 64.89201354980469, 63.47631072998047, 63.92212677001953, 63.915679931640625, 63.471771240234375, 62.31297302246094, 62.99083709716797, 63.25593185424805, 63.755619049072266, 64.03341674804688, 65.15826416015625, 64.83548736572266, 64.65996551513672, 64.6138687133789, 67.06019592285156, 66.35660552978516, 66.03276824951172, 66.14480590820312, 65.43879699707031, 65.82059478759766, 65.22317504882812, 65.3334732055664, 65.6681137084961, 65.69800567626953, 65.71014404296875, 65.84625244140625, 65.96493530273438, 66.15841674804688, 64.22368621826172, 64.68962860107422, 63.06330871582031, 64.82858276367188, 65.10664367675781, 65.54764556884766, 66.04931640625, 66.25987243652344, 65.75712585449219, 65.03749084472656, 64.74861907958984, 63.552154541015625, 63.69133377075195, 64.04063415527344, 64.24547576904297, 64.11589050292969, 64.00823211669922, 63.91133117675781, 64.3290786743164, 63.66415786743164, 65.44942474365234, 68.38941192626953, 67.88611602783203, 67.103515625, 69.70338439941406, 68.30615234375, 67.52452087402344, 69.1719970703125, 67.35659790039062, 66.22900390625, 68.42414093017578, 68.07674407958984, 67.37486267089844, 67.43049621582031, 68.75787353515625, 67.53752136230469, 67.36746978759766, 67.23294067382812, 66.16411590576172, 66.62896728515625, 68.36003875732422, 68.2847671508789, 69.0306625366211, 70.75489807128906, 72.1532974243164, 69.49689483642578, 72.2691879272461, 73.80319213867188, 75.6469497680664, 74.20100402832031, 73.81256866455078, 72.9262466430664, 70.28976440429688, 70.02600860595703, 69.52193450927734, 69.35800170898438, 67.59331512451172, 67.25544738769531]"
EU_EEX,TCN,3,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[67.01541900634766, 67.2852554321289, 65.48331451416016, 66.74368286132812, 66.93489837646484, 64.809326171875, 63.17641830444336, 62.73297882080078, 61.82795715332031, 61.026554107666016, 61.968990325927734, 62.60176467895508, 64.18965911865234, 65.3085708618164, 66.1819839477539, 66.52208709716797, 67.4545669555664, 69.28744506835938, 69.22985076904297, 71.64138793945312, 74.14340209960938, 74.7332992553711, 71.47412872314453, 71.2908706665039, 68.96723937988281, 69.68500518798828, 71.77083587646484, 74.46133422851562, 74.66569519042969, 76.83927917480469, 77.32408142089844, 78.24623107910156, 78.76311492919922, 79.81715393066406, 76.38317108154297, 78.61548614501953, 79.93902587890625, 75.64497375488281, 76.42758178710938, 79.40839385986328, 78.39644622802734, 79.75556945800781, 76.16610717773438, 75.8267822265625, 75.6209945678711, 76.06217193603516, 76.88570404052734, 77.619140625, 77.01326751708984, 73.01116180419922, 69.67813110351562, 71.3757553100586, 68.36443328857422, 67.00431823730469, 66.5795669555664, 65.42620849609375, 65.23490142822266, 64.646484375, 63.34584045410156, 62.14036560058594, 63.92115020751953, 62.129417419433594, 62.08108901977539, 61.98316192626953, 61.86879348754883, 60.78937530517578, 61.8013801574707, 62.38604736328125, 62.880401611328125, 63.33740997314453, 64.09715270996094, 63.69104766845703, 63.410743713378906, 63.72442626953125, 66.35759735107422, 65.60162353515625, 64.86402130126953, 65.28268432617188, 64.3743667602539, 64.98603057861328, 64.10272216796875, 64.51431274414062, 65.01400756835938, 65.17301177978516, 64.84309387207031, 64.67977905273438, 64.64703369140625, 64.81877899169922, 62.59031295776367, 63.21991729736328, 61.61583709716797, 64.30560302734375, 64.7981948852539, 64.600341796875, 65.55569458007812, 65.98928833007812, 65.37152099609375, 64.39501190185547, 64.1424560546875, 62.981468200683594, 62.88072967529297, 63.23383712768555, 63.11896896362305, 63.019065856933594, 62.76759338378906, 63.27960205078125, 63.771034240722656, 63.00856018066406, 65.0152816772461, 68.15828704833984, 67.39501190185547, 66.31389617919922, 69.09973907470703, 67.70420837402344, 66.9473648071289, 68.55675506591797, 66.14013671875, 64.60050964355469, 67.98358154296875, 67.56012725830078, 66.36486053466797, 66.3565444946289, 68.26651000976562, 66.36436462402344, 66.65733337402344, 65.88805389404297, 64.79637145996094, 65.6581039428711, 68.86760711669922, 68.58745574951172, 69.51416015625, 71.60381317138672, 72.87118530273438, 70.05200958251953, 73.06564331054688, 74.83078002929688, 76.96819305419922, 75.42916107177734, 74.93142700195312, 74.06017303466797, 71.2337646484375, 71.26863098144531, 70.541748046875, 70.6333236694336, 67.5757827758789, 66.6300048828125]"
EU_EEX,TCN,4,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[67.11526489257812, 67.38639068603516, 66.41533660888672, 67.12565612792969, 67.06733703613281, 65.13945770263672, 63.584686279296875, 63.1090087890625, 62.41456604003906, 61.62540054321289, 62.94032287597656, 63.54043197631836, 64.61196899414062, 65.9719467163086, 66.55056762695312, 66.75613403320312, 67.06664276123047, 68.40469360351562, 68.1201171875, 69.875244140625, 71.79940032958984, 72.5130386352539, 70.08023071289062, 69.54861450195312, 67.92974853515625, 68.11869049072266, 69.67672729492188, 71.5227279663086, 72.20934295654297, 74.26240539550781, 74.65290069580078, 75.1726303100586, 75.64605712890625, 76.6205825805664, 74.56635284423828, 76.07557678222656, 76.95184326171875, 74.14537811279297, 74.50888061523438, 76.39390563964844, 75.48841094970703, 76.58753967285156, 75.07745361328125, 74.96611785888672, 74.51130676269531, 74.5068130493164, 74.98013305664062, 75.66705322265625, 75.61432647705078, 72.42884063720703, 69.78182983398438, 70.54042053222656, 68.26676940917969, 66.78080749511719, 66.00992584228516, 64.8620376586914, 64.8658218383789, 64.5325927734375, 63.63094711303711, 62.567588806152344, 64.26009368896484, 63.21152877807617, 63.583316802978516, 63.25336456298828, 62.62226486206055, 61.39594268798828, 62.39033889770508, 63.05084991455078, 63.37903594970703, 64.10264587402344, 65.25859069824219, 65.07368469238281, 64.28314208984375, 65.22513580322266, 66.89379119873047, 66.63432312011719, 65.65176391601562, 65.0238037109375, 63.52690124511719, 63.63102722167969, 62.64330291748047, 63.08636474609375, 63.43629455566406, 64.5972900390625, 64.35514068603516, 63.58583068847656, 63.069732666015625, 63.07237243652344, 61.66175079345703, 61.67973327636719, 61.04840087890625, 63.677425384521484, 64.81061553955078, 65.23247528076172, 66.2748031616211, 66.68270111083984, 66.31857299804688, 64.48294830322266, 62.016380310058594, 62.28473663330078, 61.61534881591797, 61.61568832397461, 61.336238861083984, 61.62664031982422, 63.514015197753906, 64.37498474121094, 65.29118347167969, 64.95014190673828, 66.61886596679688, 68.25743865966797, 67.44832611083984, 66.6269760131836, 68.76138305664062, 67.90367889404297, 67.38050079345703, 68.13626861572266, 65.98908996582031, 65.18106842041016, 67.38185119628906, 67.05661010742188, 66.74964141845703, 67.25445556640625, 67.52420043945312, 66.5326919555664, 66.5514907836914, 66.0546875, 65.47549438476562, 65.92353820800781, 67.04562377929688, 67.07266235351562, 67.1005630493164, 68.02356719970703, 68.55879211425781, 67.06473541259766, 68.30097961425781, 70.15113830566406, 72.08904266357422, 70.31889343261719, 69.41854095458984, 68.78848266601562, 67.14888763427734, 66.72344207763672, 66.857177734375, 66.79978942871094, 65.05237579345703, 63.987213134765625]"
EU_EEX,TCN,5,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2024-12-06 00:00:00,2025-06-27 00:00:00,"[66.32, 68.13, 68.59, 66.07, 64.42, 63.32, 62.33, 62.98, 65.71, 66.21, 67.65, 67.65, 68.27000000000001, 68.89, 69.51, 69.96, 69.96, 71.55, 73.14, 73.86, 72.33, 72.03, 70.18, 71.45, 72.81, 74.81, 74.83, 75.83, 76.19, 77.11, 77.86, 78.13, 76.83, 78.59, 79.49, 77.22, 78.12, 80.76, 80.5, 81.79, 78.92, 78.86, 79.14, 79.94, 80.29, 80.96, 80.6, 78.33, 76.15, 77.84, 75.34, 73.92, 72.23, 70.9, 72.15, 71.94, 70.08, 69.4, 71.16, 69.4, 69.97, 66.99, 67.26, 65.79, 67.11, 67.48, 66.75, 68.12, 69.09, 69.47, 68.61, 69.8, 71.89, 71.47, 69.94, 70.05, 68.99, 69.37, 67.16, 67.44, 66.66, 68.52, 67.23, 64.82, 62.67, 61.73, 60.94, 59.89, 61.05, 63.71, 65.36, 65.07, 65.82, 64.78, 64.494, 63.636, 63.35, 65.84, 65.27, 65.38, 64.28, 63.82, 65.54, 66.635, 67.73, 66.45, 68.22, 70.01, 69.67, 69.35, 72.31, 71.81, 71.25, 72.34, 69.94, 69.4, 72.14, 71.71, 71.13, 70.57, 72.02, 70.77, 71.09, 69.99, 69.48, 69.97, 71.66, 71.67, 71.79, 72.56, 73.3, 71.75, 73.43, 74.46, 75.0, 74.41, 73.72, 73.7, 71.88, 72.07, 72.38, 72.69, 70.28, 69.56, 70.13, 68.19]","[66.45377349853516, 66.6161117553711, 65.48670196533203, 66.93914794921875, 67.32000732421875, 65.37967681884766, 63.666561126708984, 63.06183624267578, 62.02859115600586, 61.65447235107422, 63.11701583862305, 63.857330322265625, 65.29197692871094, 66.47457885742188, 67.21331024169922, 67.62733459472656, 68.01042175292969, 69.34468078613281, 68.89039611816406, 70.40924835205078, 71.9688949584961, 72.6544189453125, 69.26264190673828, 68.8604507446289, 67.45169830322266, 68.20146942138672, 70.0594711303711, 72.49832153320312, 72.94898223876953, 74.96766662597656, 75.31470489501953, 75.9384765625, 76.71405792236328, 77.78618621826172, 75.22234344482422, 77.05046844482422, 77.91248321533203, 74.08738708496094, 74.84188079833984, 77.5037841796875, 76.3751449584961, 77.56891632080078, 75.62909698486328, 74.8154067993164, 74.4457015991211, 74.69488525390625, 75.54019927978516, 76.58926391601562, 76.18331146240234, 72.29907989501953, 69.55618286132812, 70.04145050048828, 67.98516082763672, 66.77972412109375, 66.24252319335938, 65.20831298828125, 65.24307250976562, 64.86371612548828, 63.65055465698242, 62.695556640625, 64.3848648071289, 63.14130401611328, 63.792564392089844, 63.40690612792969, 62.917842864990234, 61.551536560058594, 62.6329345703125, 63.21646499633789, 63.67060470581055, 64.54911804199219, 65.08075714111328, 64.53392028808594, 63.62097930908203, 64.26348114013672, 66.18958282470703, 65.99470520019531, 64.62345886230469, 64.41766357421875, 63.352806091308594, 63.79883575439453, 62.86065673828125, 63.144264221191406, 63.39862060546875, 64.45525360107422, 63.97310256958008, 63.282142639160156, 62.614784240722656, 62.781158447265625, 61.42276382446289, 61.98964309692383, 61.65623092651367, 64.1863021850586, 64.99362182617188, 64.76717376708984, 66.06211853027344, 66.80667877197266, 66.3503646850586, 64.71935272216797, 63.97990417480469, 64.88251495361328, 64.1486587524414, 63.550724029541016, 62.292701721191406, 62.1378288269043, 62.969669342041016, 63.64656066894531, 64.29334259033203, 63.45253372192383, 65.64715576171875, 67.2311019897461, 66.37445068359375, 65.415283203125, 68.16956329345703, 66.95506286621094, 66.24662780761719, 67.31348419189453, 64.79629516601562, 63.88077926635742, 66.3101806640625, 66.31562042236328, 66.10530090332031, 66.69583129882812, 67.38568878173828, 66.02731323242188, 66.00447082519531, 65.28276062011719, 64.79712677001953, 65.36662292480469, 66.80972290039062, 66.15422821044922, 66.36965942382812, 67.34504699707031, 67.7059326171875, 65.6978988647461, 67.6790542602539, 69.82699584960938, 72.4197998046875, 70.45561981201172, 69.73269653320312, 68.96961975097656, 67.10209655761719, 66.9000473022461, 66.9278793334961, 66.9499740600586, 64.4188461303711, 63.313232421875]"
