market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
RGGI,TCN,0,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.066764831542969, 13.052658081054688, 13.057740211486816, 13.1002779006958, 13.156390190124512, 13.181276321411133, 13.115787506103516, 13.095148086547852, 13.11166000366211, 13.184897422790527, 13.209039688110352, 13.149358749389648, 13.154280662536621, 13.17013931274414, 13.19009780883789, 13.140975952148438]"
RGGI,TCN,1,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.072406768798828, 13.067758560180664, 13.0702486038208, 13.123075485229492, 13.17895793914795, 13.205903053283691, 13.167344093322754, 13.11559772491455, 13.116337776184082, 13.183507919311523, 13.213739395141602, 13.150497436523438, 13.13884449005127, 13.151043891906738, 13.185026168823242, 13.126232147216797]"
RGGI,TCN,2,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.089402198791504, 13.087837219238281, 13.076988220214844, 13.10064697265625, 13.11630916595459, 13.123275756835938, 13.075911521911621, 13.04631233215332, 13.072253227233887, 13.123716354370117, 13.142677307128906, 13.131964683532715, 13.15197467803955, 13.153766632080078, 13.166784286499023, 13.137861251831055]"
RGGI,TCN,3,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.092927932739258, 13.0941801071167, 13.077718734741211, 13.129483222961426, 13.144713401794434, 13.130970001220703, 13.093177795410156, 13.061330795288086, 13.083452224731445, 13.12841510772705, 13.14406681060791, 13.124686241149902, 13.14937973022461, 13.15248966217041, 13.161091804504395, 13.133035659790039]"
RGGI,TCN,4,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.091233253479004, 13.09455394744873, 13.098933219909668, 13.14729118347168, 13.195852279663086, 13.196063041687012, 13.100172996520996, 13.054174423217773, 13.077259063720703, 13.190146446228027, 13.210275650024414, 13.144452095031738, 13.12986946105957, 13.147656440734863, 13.18299674987793, 13.16228199005127]"
RGGI,TCN,5,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.093067169189453, 13.093812942504883, 13.08780288696289, 13.151659965515137, 13.194398880004883, 13.177810668945312, 13.104629516601562, 13.05143928527832, 13.074256896972656, 13.18215560913086, 13.205613136291504, 13.140316009521484, 13.121809005737305, 13.139312744140625, 13.184170722961426, 13.157246589660645]"
RGGI,TCN,6,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.114824295043945, 13.11035442352295, 13.086465835571289, 13.139219284057617, 13.163936614990234, 13.148604393005371, 13.102900505065918, 13.072881698608398, 13.078597068786621, 13.178422927856445, 13.20239543914795, 13.179977416992188, 13.185556411743164, 13.223381996154785, 13.235374450683594, 13.188979148864746]"
RGGI,TCN,7,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.093140602111816, 13.083847999572754, 13.051722526550293, 13.094008445739746, 13.117920875549316, 13.1045503616333, 13.075586318969727, 13.049482345581055, 13.058357238769531, 13.145933151245117, 13.168025016784668, 13.14444637298584, 13.158979415893555, 13.208834648132324, 13.220810890197754, 13.17167854309082]"
RGGI,TCN,8,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.136948585510254, 13.144814491271973, 13.131257057189941, 13.167920112609863, 13.193320274353027, 13.190871238708496, 13.121045112609863, 13.089138984680176, 13.0923490524292, 13.2114839553833, 13.232461929321289, 13.187560081481934, 13.182451248168945, 13.209383010864258, 13.235193252563477, 13.197700500488281]"
RGGI,TCN,9,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[13.22, 13.19, 13.14, 13.1, 13.0, 13.12, 13.15, 13.34, 13.3, 13.27, 13.25, 13.4375, 13.5, 13.4, 13.3, 13.43]","[13.099685668945312, 13.099350929260254, 13.083226203918457, 13.126829147338867, 13.159470558166504, 13.154470443725586, 13.096336364746094, 13.05565357208252, 13.057494163513184, 13.17037296295166, 13.188880920410156, 13.156826972961426, 13.168594360351562, 13.212218284606934, 13.244657516479492, 13.202238082885742]"
