market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
NewZealand,TCN,0,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.15357208251953, 81.06871032714844, 81.00828552246094, 81.17961883544922, 81.63800811767578, 81.86944580078125, 82.1436538696289]"
NewZealand,TCN,1,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.05836486816406, 81.05226135253906, 80.95068359375, 81.10942840576172, 81.5107192993164, 81.61009216308594, 81.86213684082031]"
NewZealand,TCN,2,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.05836486816406, 81.05226135253906, 80.95068359375, 81.10942840576172, 81.5107192993164, 81.61009216308594, 81.86213684082031]"
NewZealand,TCN,3,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.13522338867188, 81.09651184082031, 80.98932647705078, 81.1686782836914, 81.72616577148438, 82.25613403320312, 82.63671112060547]"
NewZealand,TCN,4,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.1448974609375, 81.10291290283203, 80.99296569824219, 81.13302612304688, 81.76939392089844, 82.16949462890625, 82.47734069824219]"
NewZealand,TCN,5,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.1448974609375, 81.10291290283203, 80.99296569824219, 81.13302612304688, 81.76939392089844, 82.16949462890625, 82.47734069824219]"
NewZealand,TCN,6,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.18487548828125, 81.11869049072266, 81.03313446044922, 81.1594467163086, 81.87625885009766, 82.43701171875, 82.80218505859375]"
NewZealand,TCN,7,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.11255645751953, 81.1275863647461, 81.08250427246094, 81.18143463134766, 81.84098052978516, 82.4948501586914, 82.82411193847656]"
NewZealand,TCN,8,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.11255645751953, 81.1275863647461, 81.08250427246094, 81.18143463134766, 81.84098052978516, 82.4948501586914, 82.82411193847656]"
NewZealand,TCN,9,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[80.9683609008789, 80.93216705322266, 80.91465759277344, 81.00165557861328, 81.29045867919922, 81.51319885253906, 81.74047088623047]"
NewZealand,TCN,10,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.00397491455078, 80.98936462402344, 81.1795654296875, 81.3493423461914, 81.62615203857422, 82.15059661865234, 82.3071060180664]"
NewZealand,TCN,11,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.00397491455078, 80.98936462402344, 81.1795654296875, 81.3493423461914, 81.62615203857422, 82.15059661865234, 82.3071060180664]"
NewZealand,TCN,12,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.10262298583984, 81.09912109375, 81.32295989990234, 81.44437408447266, 81.81934356689453, 82.23452758789062, 82.57162475585938]"
NewZealand,TCN,13,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.0070571899414, 81.0080795288086, 81.30651092529297, 81.46007537841797, 81.8570785522461, 82.24311065673828, 82.48572540283203]"
NewZealand,TCN,14,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.0070571899414, 81.0080795288086, 81.30651092529297, 81.46007537841797, 81.8570785522461, 82.24311065673828, 82.48572540283203]"
NewZealand,TCN,15,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.11444854736328, 81.04102325439453, 81.43070220947266, 81.61029815673828, 81.9788589477539, 82.55567169189453, 82.79896545410156]"
NewZealand,TCN,16,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""tanh"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[81.2, 81.2, 81.25, 82.0, 82.5, 84.75, 85.0]","[81.14623260498047, 81.10256958007812, 81.43111419677734, 81.62328338623047, 81.95677947998047, 82.60965728759766, 82.79996490478516]"
