timeframe,ticker,market,model_name,config_index,window_id,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,24,{},2022-10-18 00:00:00,2022-10-18 00:00:00,[12.8],[13.02]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,25,{},2022-10-19 00:00:00,2022-10-19 00:00:00,[12.9],[12.8]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,26,{},2022-10-20 00:00:00,2022-10-20 00:00:00,[12.86],[12.9]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,27,{},2022-10-21 00:00:00,2022-10-21 00:00:00,[12.96],[12.86]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,28,{},2022-10-24 00:00:00,2022-10-24 00:00:00,[13.04],[12.96]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,29,{},2022-10-25 00:00:00,2022-10-25 00:00:00,[13.06],[13.04]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,30,{},2022-10-26 00:00:00,2022-10-26 00:00:00,[13.37],[13.06]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,31,{},2022-10-27 00:00:00,2022-10-27 00:00:00,[13.42],[13.37]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,32,{},2022-10-28 00:00:00,2022-10-28 00:00:00,[13.48],[13.42]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,33,{},2022-10-31 00:00:00,2022-10-31 00:00:00,[13.5],[13.48]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,34,{},2022-11-01 00:00:00,2022-11-01 00:00:00,[13.63],[13.5]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,35,{},2022-11-02 00:00:00,2022-11-02 00:00:00,[13.58],[13.63]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,36,{},2022-11-03 00:00:00,2022-11-03 00:00:00,[13.46],[13.58]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,37,{},2022-11-04 00:00:00,2022-11-04 00:00:00,[13.48],[13.46]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,38,{},2022-11-07 00:00:00,2022-11-07 00:00:00,[13.38],[13.48]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,39,{},2022-11-08 00:00:00,2022-11-08 00:00:00,[13.18],[13.38]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,40,{},2022-11-09 00:00:00,2022-11-09 00:00:00,[13.29],[13.18]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,41,{},2022-11-10 00:00:00,2022-11-10 00:00:00,[13.22],[13.29]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,42,{},2022-11-11 00:00:00,2022-11-11 00:00:00,[13.22],[13.22]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,43,{},2022-11-14 00:00:00,2022-11-14 00:00:00,[13.26],[13.22]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,44,{},2022-11-15 00:00:00,2022-11-15 00:00:00,[13.23],[13.26]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,45,{},2022-11-16 00:00:00,2022-11-16 00:00:00,[13.32],[13.23]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,46,{},2022-11-17 00:00:00,2022-11-17 00:00:00,[13.28],[13.32]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,47,{},2022-11-18 00:00:00,2022-11-18 00:00:00,[13.24],[13.28]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,48,{},2022-11-21 00:00:00,2022-11-21 00:00:00,[13.27],[13.24]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,49,{},2022-11-22 00:00:00,2022-11-22 00:00:00,[13.33],[13.27]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,50,{},2022-11-23 00:00:00,2022-11-23 00:00:00,[13.33],[13.33]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,51,{},2022-11-24 00:00:00,2022-11-24 00:00:00,[13.33],[13.33]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,52,{},2022-11-25 00:00:00,2022-11-25 00:00:00,[13.3],[13.33]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,53,{},2022-11-28 00:00:00,2022-11-28 00:00:00,[13.11],[13.3]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,54,{},2022-11-29 00:00:00,2022-11-29 00:00:00,[13.05],[13.11]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,55,{},2022-11-30 00:00:00,2022-11-30 00:00:00,[13.15],[13.05]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,56,{},2022-12-01 00:00:00,2022-12-01 00:00:00,[13.14],[13.15]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,57,{},2022-12-02 00:00:00,2022-12-02 00:00:00,[13.13],[13.14]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,58,{},2022-12-05 00:00:00,2022-12-05 00:00:00,[13.15],[13.13]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,59,{},2022-12-06 00:00:00,2022-12-06 00:00:00,[13.14],[13.15]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,60,{},2022-12-07 00:00:00,2022-12-07 00:00:00,[13.1],[13.14]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,61,{},2022-12-08 00:00:00,2022-12-08 00:00:00,[13.22],[13.1]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,62,{},2022-12-09 00:00:00,2022-12-09 00:00:00,[13.19],[13.22]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,63,{},2022-12-12 00:00:00,2022-12-12 00:00:00,[13.14],[13.19]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,64,{},2022-12-13 00:00:00,2022-12-13 00:00:00,[13.1],[13.14]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,65,{},2022-12-14 00:00:00,2022-12-14 00:00:00,[13.0],[13.1]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,66,{},2022-12-15 00:00:00,2022-12-15 00:00:00,[13.12],[13.0]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,67,{},2022-12-16 00:00:00,2022-12-16 00:00:00,[13.15],[13.12]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,68,{},2022-12-19 00:00:00,2022-12-19 00:00:00,[13.34],[13.15]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,69,{},2022-12-20 00:00:00,2022-12-20 00:00:00,[13.3],[13.34]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,70,{},2022-12-21 00:00:00,2022-12-21 00:00:00,[13.27],[13.3]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,71,{},2022-12-22 00:00:00,2022-12-22 00:00:00,[13.25],[13.27]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,72,{},2022-12-23 00:00:00,2022-12-23 00:00:00,[13.4375],[13.25]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,73,{},2022-12-26 00:00:00,2022-12-26 00:00:00,[13.5],[13.4375]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,74,{},2022-12-27 00:00:00,2022-12-27 00:00:00,[13.4],[13.5]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,75,{},2022-12-28 00:00:00,2022-12-28 00:00:00,[13.3],[13.4]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,76,{},2022-12-29 00:00:00,2022-12-29 00:00:00,[13.43],[13.3]
co2,RGGI,RGGI,NAIVE_LAST_PRICE,-1,77,{},2022-12-30 00:00:00,2022-12-30 00:00:00,[13.205],[13.43]
