market,model,config_index,hidden_units,num_layers,activation,learning_rate,batch_size,epochs,train_loss_last,RMSE,MAPE,R2,n_samples,channels,blocks,kernel_size,n_features,features
California,rnn,235,128.0,4.0,swish,0.01,32.0,32.0,0.5410396456718445,0.7873265399853782,0.03892906452293381,-2.9187551216232657,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,236,128.0,4.0,swish,0.01,64.0,32.0,0.5410396456718445,0.7873265399853782,0.03892906452293381,-2.9187551216232657,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,237,128.0,4.0,swish,0.003,16.0,32.0,0.42513572657033083,0.742552991199808,0.03559742360614123,-2.485726008547188,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,238,128.0,4.0,swish,0.003,32.0,32.0,0.4288037121295929,0.5762855323464492,0.027065527081483073,-1.0994898367694028,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,239,128.0,4.0,swish,0.003,64.0,32.0,0.4288037121295929,0.5762855323464492,0.027065527081483073,-1.0994898367694028,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,240,128.0,4.0,swish,0.001,16.0,32.0,0.4264100860410298,0.6301451779476637,0.028448700643460813,-1.5102650392522112,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,241,128.0,4.0,swish,0.001,32.0,32.0,0.43079665303230286,0.7319869954066267,0.03393498862028976,-2.3872330164851703,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,rnn,242,128.0,4.0,swish,0.001,64.0,32.0,0.43079665303230286,0.7319869954066267,0.03393498862028976,-2.3872330164851703,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,0,32.0,2.0,relu,0.01,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,1,32.0,2.0,relu,0.01,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,2,32.0,2.0,relu,0.01,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,3,32.0,2.0,relu,0.003,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,4,32.0,2.0,relu,0.003,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,5,32.0,2.0,relu,0.003,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,6,32.0,2.0,relu,0.001,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,7,32.0,2.0,relu,0.001,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,8,32.0,2.0,relu,0.001,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,9,32.0,2.0,tanh,0.01,16.0,32.0,0.13370766060856673,0.7422040655521607,0.03397722985033731,-2.4824508929409843,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,10,32.0,2.0,tanh,0.01,32.0,32.0,0.14214161038398743,0.5259653791894747,0.022058242284891783,-0.7488503967475726,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,11,32.0,2.0,tanh,0.01,64.0,32.0,0.14214161038398743,0.5259653791894747,0.022058242284891783,-0.7488503967475726,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,12,32.0,2.0,tanh,0.003,16.0,32.0,0.1593657325093563,0.5305527578395207,0.022296040199976625,-0.7794897708302018,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,13,32.0,2.0,tanh,0.003,32.0,32.0,0.1831934005022049,0.5130497271172304,0.02121580564259742,-0.664015108019369,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,14,32.0,2.0,tanh,0.003,64.0,32.0,0.1831934005022049,0.5130497271172304,0.02121580564259742,-0.664015108019369,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,15,32.0,2.0,tanh,0.001,16.0,32.0,0.215167071383733,0.520852070487373,0.02173575909274263,-0.7150118806887051,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,16,32.0,2.0,tanh,0.001,32.0,32.0,0.3975476622581482,0.565939446353872,0.02445775688773382,-1.024782013937168,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,17,32.0,2.0,tanh,0.001,64.0,32.0,0.3975476622581482,0.565939446353872,0.02445775688773382,-1.024782013937168,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,18,32.0,2.0,swish,0.01,16.0,32.0,0.4322732121755297,0.687713516591876,0.0309360176988287,-1.9898779724235571,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,19,32.0,2.0,swish,0.01,32.0,32.0,0.4440191984176636,0.5974936307680093,0.026537817779306,-1.2568614761461134,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,20,32.0,2.0,swish,0.01,64.0,32.0,0.4440191984176636,0.5974936307680093,0.026537817779306,-1.2568614761461134,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,21,32.0,2.0,swish,0.003,16.0,32.0,0.44547441085943806,0.613683503986184,0.027268872904732955,-1.3808237272833468,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,22,32.0,2.0,swish,0.003,32.0,32.0,0.4676869511604309,0.5730853585965194,0.02492113785736608,-1.0762372059924292,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,23,32.0,2.0,swish,0.003,64.0,32.0,0.4676869511604309,0.5730853585965194,0.02492113785736608,-1.0762372059924292,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,24,32.0,2.0,swish,0.001,16.0,32.0,0.5387225116674716,0.5621534253206175,0.024362627122181384,-0.9977818612289266,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,25,32.0,2.0,swish,0.001,32.0,32.0,0.6027025580406189,0.494945064148957,0.02046607791209378,-0.5486466533021945,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,26,32.0,2.0,swish,0.001,64.0,32.0,0.6027025580406189,0.494945064148957,0.02046607791209378,-0.5486466533021945,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,27,32.0,3.0,relu,0.01,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,28,32.0,3.0,relu,0.01,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,29,32.0,3.0,relu,0.01,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,30,32.0,3.0,relu,0.003,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,31,32.0,3.0,relu,0.003,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,32,32.0,3.0,relu,0.003,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,33,32.0,3.0,relu,0.001,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,34,32.0,3.0,relu,0.001,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,35,32.0,3.0,relu,0.001,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,36,32.0,3.0,tanh,0.01,16.0,32.0,0.13783259059374148,0.5027557520906433,0.020552522099052672,-0.597910458876423,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,37,32.0,3.0,tanh,0.01,32.0,32.0,0.14649243652820587,0.4920830872810497,0.019875143882221835,-0.5307886046464168,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,38,32.0,3.0,tanh,0.01,64.0,32.0,0.14649243652820587,0.4920830872810497,0.019875143882221835,-0.5307886046464168,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,39,32.0,3.0,tanh,0.003,16.0,32.0,0.15572967666846055,0.504260953627028,0.020640869107782785,-0.6074927568428738,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,40,32.0,3.0,tanh,0.003,32.0,32.0,0.17688533663749695,0.5484499838955879,0.023334195430466102,-0.9015703595559821,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,41,32.0,3.0,tanh,0.003,64.0,32.0,0.17688533663749695,0.5484499838955879,0.023334195430466102,-0.9015703595559821,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,42,32.0,3.0,tanh,0.001,16.0,32.0,0.20129502335420021,0.5085892061340374,0.0208930261123421,-0.6352065603414312,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,43,32.0,3.0,tanh,0.001,32.0,32.0,0.3536880612373352,0.5168701006805659,0.021368671664502046,-0.688889220474693,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,44,32.0,3.0,tanh,0.001,64.0,32.0,0.3536880612373352,0.5168701006805659,0.021368671664502046,-0.688889220474693,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,45,32.0,3.0,swish,0.01,16.0,32.0,0.4575021593616559,0.5118734063364623,0.021144161098168007,-0.6563933455825215,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,46,32.0,3.0,swish,0.01,32.0,32.0,0.4601093530654907,0.5481831184513223,0.02344222981446483,-0.8997202730480927,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,47,32.0,3.0,swish,0.01,64.0,32.0,0.4601093530654907,0.5481831184513223,0.02344222981446483,-0.8997202730480927,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,48,32.0,3.0,swish,0.003,16.0,32.0,0.4592851073696063,0.5137223328605813,0.021254459695451262,-0.6683809997040566,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,49,32.0,3.0,swish,0.003,32.0,32.0,0.46592947840690613,0.5206561152772745,0.021617116812969284,-0.7137216782873783,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,50,32.0,3.0,swish,0.003,64.0,32.0,0.46592947840690613,0.5206561152772745,0.021617116812969284,-0.7137216782873783,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,51,32.0,3.0,swish,0.001,16.0,32.0,0.529255942083322,0.5366991865334708,0.022615522902676457,-0.8209592084193955,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,52,32.0,3.0,swish,0.001,32.0,32.0,0.5998064875602722,0.45864502302974813,0.018453576729584982,-0.329816488239959,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,53,32.0,3.0,swish,0.001,64.0,32.0,0.5998064875602722,0.45864502302974813,0.018453576729584982,-0.329816488239959,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,54,32.0,4.0,relu,0.01,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,55,32.0,4.0,relu,0.01,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,56,32.0,4.0,relu,0.01,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,57,32.0,4.0,relu,0.003,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,58,32.0,4.0,relu,0.003,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,59,32.0,4.0,relu,0.003,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,60,32.0,4.0,relu,0.001,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,61,32.0,4.0,relu,0.001,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,62,32.0,4.0,relu,0.001,64.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,63,32.0,4.0,tanh,0.01,16.0,32.0,0.20385060745936173,0.5104583651271344,0.021046862919996103,-0.6472480175312916,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,64,32.0,4.0,tanh,0.01,32.0,32.0,0.20882602035999298,0.5508442864600429,0.023475457552127203,-0.9182095172697682,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,65,32.0,4.0,tanh,0.01,64.0,32.0,0.20882602035999298,0.5508442864600429,0.023475457552127203,-0.9182095172697682,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,66,32.0,4.0,tanh,0.003,16.0,32.0,0.17207768788704506,0.5160652774138127,0.021393243728064202,-0.6836337449435608,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,67,32.0,4.0,tanh,0.003,32.0,32.0,0.22832047939300537,0.555075063521611,0.023709486742688912,-0.9477884119510336,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,68,32.0,4.0,tanh,0.003,64.0,32.0,0.22832047939300537,0.555075063521611,0.023709486742688912,-0.9477884119510336,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,69,32.0,4.0,tanh,0.001,16.0,32.0,0.26481128999820125,0.508225025638178,0.02087493007060281,-0.6328655860613304,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,70,32.0,4.0,tanh,0.001,32.0,32.0,0.3956986367702484,0.5110095570456468,0.021007502286328385,-0.6508073283714857,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,71,32.0,4.0,tanh,0.001,64.0,32.0,0.3956986367702484,0.5110095570456468,0.021007502286328385,-0.6508073283714857,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,72,32.0,4.0,swish,0.01,16.0,32.0,0.4636779800057411,0.5210872132047455,0.021712477878845723,-0.7165607411313211,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,73,32.0,4.0,swish,0.01,32.0,32.0,0.4672127068042755,0.5384807568655958,0.02276539369166473,-0.8330686040785271,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,74,32.0,4.0,swish,0.01,64.0,32.0,0.4672127068042755,0.5384807568655958,0.02276539369166473,-0.8330686040785271,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,75,32.0,4.0,swish,0.003,16.0,32.0,0.46163421124219894,0.5161933844975657,0.0213974634973445,-0.6844697329058824,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,76,32.0,4.0,swish,0.003,32.0,32.0,0.46478167176246643,0.5217638088005402,0.02166597827551677,-0.721021305190072,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,77,32.0,4.0,swish,0.003,64.0,32.0,0.46478167176246643,0.5217638088005402,0.02166597827551677,-0.721021305190072,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,78,32.0,4.0,swish,0.001,16.0,32.0,0.5381073246781642,0.5404007925380568,0.02281129424552574,-0.846164083629493,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,79,32.0,4.0,swish,0.001,32.0,32.0,0.6063847541809082,0.45506479957590784,0.018163105164590028,-0.30913619130950454,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,80,32.0,4.0,swish,0.001,64.0,32.0,0.6063847541809082,0.45506479957590784,0.018163105164590028,-0.30913619130950454,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,81,64.0,2.0,relu,0.01,16.0,32.0,1.0000000504346995,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
California,lstm,82,64.0,2.0,relu,0.01,32.0,32.0,1.0,0.8467966394076065,0.04163998731590912,-3.5331135178801043,7,,,,12,"equity_index,fx_rate,CL_F,NG_F,RB_F,HRC_F,SMA_5,PPO_5_10,RSI_14,ROC_10,ATR_14,CO_chaikin_3_10"
