market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
NewZealand,TCN,0,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[83.33513641357422, 83.76972198486328, 84.45591735839844, 84.70118713378906, 84.94213104248047, 85.50129699707031, 87.25253295898438, 85.05342864990234, 83.93680572509766, 83.15059661865234, 83.0079345703125, 82.3262939453125, 82.9239273071289, 83.37617492675781, 83.62825775146484, 83.27923583984375]"
NewZealand,TCN,1,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[83.27691650390625, 83.70179748535156, 84.53905487060547, 84.99635314941406, 85.16875457763672, 85.53544616699219, 87.50299072265625, 85.9818344116211, 84.59986877441406, 83.81861877441406, 83.5655746459961, 82.78349304199219, 83.41118621826172, 83.83670806884766, 84.08094787597656, 83.9386215209961]"
NewZealand,TCN,2,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[83.03826141357422, 82.68528747558594, 82.22129821777344, 81.63854217529297, 81.58646392822266, 82.54012298583984, 83.95560455322266, 81.9808120727539, 81.78189086914062, 82.07793426513672, 82.21891021728516, 81.43334197998047, 81.61697387695312, 82.29702758789062, 82.6101303100586, 82.23384857177734]"
NewZealand,TCN,3,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.86100769042969, 82.4252700805664, 81.95924377441406, 81.42021942138672, 81.2488784790039, 82.14822387695312, 83.77885437011719, 81.96648406982422, 81.53964233398438, 82.0258560180664, 82.42295837402344, 81.12359619140625, 81.201416015625, 82.28509521484375, 82.48027038574219, 82.03398895263672]"
NewZealand,TCN,4,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.96327209472656, 82.57635498046875, 81.61746215820312, 81.04032897949219, 81.01338195800781, 82.01995086669922, 82.64134216308594, 81.09783172607422, 80.90776824951172, 81.34574890136719, 81.75350952148438, 81.4967041015625, 81.49857330322266, 81.87969207763672, 82.40034484863281, 81.96260833740234]"
NewZealand,TCN,5,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.36212158203125, 81.83219146728516, 80.5266342163086, 80.06468963623047, 79.98192596435547, 81.07920837402344, 81.90801239013672, 80.5098876953125, 80.33533477783203, 81.21055603027344, 82.0345687866211, 81.60417175292969, 81.63233947753906, 81.80766296386719, 82.19851684570312, 82.01392364501953]"
NewZealand,TCN,6,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.3607406616211, 81.35332489013672, 80.20779418945312, 79.89751434326172, 79.91246795654297, 80.93667602539062, 81.79066467285156, 81.58493041992188, 80.9028549194336, 81.70256042480469, 82.34294128417969, 81.79627227783203, 82.26728057861328, 82.539794921875, 82.5742416381836, 82.11381530761719]"
NewZealand,TCN,7,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.11225128173828, 80.9239273071289, 79.82453918457031, 79.56826782226562, 79.59565734863281, 80.60409545898438, 81.63381958007812, 81.51443481445312, 80.49051666259766, 81.41301727294922, 82.3797607421875, 81.5491714477539, 82.00779724121094, 82.361083984375, 82.30496215820312, 81.92288208007812]"
NewZealand,TCN,8,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.5554428100586, 81.71771240234375, 80.65823364257812, 80.16751861572266, 80.11911010742188, 81.17357635498047, 81.91352081298828, 81.52816009521484, 81.06422424316406, 81.84929656982422, 82.46215057373047, 81.9483413696289, 82.3846206665039, 82.21179962158203, 82.35105895996094, 82.08766174316406]"
NewZealand,TCN,9,"{""channels"": 32, ""blocks"": 2, ""kernel_size"": 5, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[83.25, 83.37, 83.0, 83.5, 86.0, 77.5, 77.17, 77.0, 76.5, 76.0, 76.97, 77.21000000000001, 77.29, 77.37, 77.0, 76.42]","[82.2917251586914, 81.36565399169922, 80.33710479736328, 79.81289672851562, 79.74146270751953, 80.91603088378906, 81.86267852783203, 81.51349639892578, 80.60150146484375, 81.52132415771484, 82.29630279541016, 81.70492553710938, 82.05988311767578, 82.00987243652344, 82.13417053222656, 81.91078186035156]"
