market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
EU_EEX,MLP,0,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.5040512084961, 66.85355377197266, 66.49476623535156, 65.7789077758789, 65.19550323486328, 65.6944580078125, 65.91400146484375]"
EU_EEX,MLP,1,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.85736846923828, 67.21261596679688, 66.51264953613281, 65.57481384277344, 64.70520782470703, 64.79643249511719, 64.12954711914062]"
EU_EEX,MLP,2,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.85736846923828, 67.21261596679688, 66.51264953613281, 65.57481384277344, 64.70520782470703, 64.79643249511719, 64.12954711914062]"
EU_EEX,MLP,3,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.0835189819336, 67.25652313232422, 66.85012817382812, 65.88087463378906, 65.27178192138672, 65.52312469482422, 65.48687744140625]"
EU_EEX,MLP,4,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.76392364501953, 66.92568969726562, 66.52833557128906, 65.7422866821289, 64.9807357788086, 64.97881317138672, 65.01461029052734]"
EU_EEX,MLP,5,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.76392364501953, 66.92568969726562, 66.52833557128906, 65.7422866821289, 64.9807357788086, 64.97881317138672, 65.01461029052734]"
EU_EEX,MLP,6,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.7386245727539, 66.80052185058594, 66.67699432373047, 66.36392211914062, 65.82523345947266, 66.24358367919922, 66.34126281738281]"
EU_EEX,MLP,7,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.0272216796875, 66.95116424560547, 66.8893051147461, 66.7093505859375, 66.49811553955078, 66.66328430175781, 66.68022918701172]"
EU_EEX,MLP,8,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.0272216796875, 66.95116424560547, 66.8893051147461, 66.7093505859375, 66.49811553955078, 66.66328430175781, 66.68022918701172]"
EU_EEX,MLP,9,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.97248840332031, 66.8731460571289, 67.27344512939453, 67.00776672363281, 67.0965576171875, 67.13904571533203, 66.7647705078125]"
EU_EEX,MLP,10,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.33336639404297, 66.96601867675781, 67.09550476074219, 66.28417205810547, 66.51394653320312, 66.25923919677734, 66.140380859375]"
EU_EEX,MLP,11,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.33336639404297, 66.96601867675781, 67.09550476074219, 66.28417205810547, 66.51394653320312, 66.25923919677734, 66.140380859375]"
EU_EEX,MLP,12,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.22380828857422, 66.95121002197266, 66.89221954345703, 65.95870971679688, 65.72903442382812, 65.74665832519531, 65.57413482666016]"
EU_EEX,MLP,13,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.26331329345703, 67.19084930419922, 67.33251953125, 66.19288635253906, 65.9126968383789, 65.68010711669922, 65.5044174194336]"
EU_EEX,MLP,14,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.26331329345703, 67.19084930419922, 67.33251953125, 66.19288635253906, 65.9126968383789, 65.68010711669922, 65.5044174194336]"
EU_EEX,MLP,15,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.35916137695312, 67.4793472290039, 67.26074981689453, 66.20156860351562, 65.8136978149414, 65.98654174804688, 65.8685302734375]"
EU_EEX,MLP,16,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.90160369873047, 67.87413024902344, 67.79148864746094, 67.11248779296875, 66.82633209228516, 66.97154235839844, 66.95603942871094]"
EU_EEX,MLP,17,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.90160369873047, 67.87413024902344, 67.79148864746094, 67.11248779296875, 66.82633209228516, 66.97154235839844, 66.95603942871094]"
EU_EEX,MLP,18,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.54255676269531, 66.5367660522461, 66.22256469726562, 65.92977905273438, 65.62516784667969, 65.9150390625, 66.03764343261719]"
EU_EEX,MLP,19,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.75389099121094, 66.87834930419922, 66.35704040527344, 65.89041137695312, 65.51993560791016, 65.98194885253906, 66.072998046875]"
EU_EEX,MLP,20,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.75389099121094, 66.87834930419922, 66.35704040527344, 65.89041137695312, 65.51993560791016, 65.98194885253906, 66.072998046875]"
EU_EEX,MLP,21,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.75914764404297, 67.00370025634766, 66.5682373046875, 66.01659393310547, 65.61692810058594, 65.90420532226562, 65.95515441894531]"
EU_EEX,MLP,22,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.70262145996094, 66.93145751953125, 66.42214965820312, 65.67218017578125, 65.1698989868164, 65.48589324951172, 65.57902526855469]"
EU_EEX,MLP,23,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.70262145996094, 66.93145751953125, 66.42214965820312, 65.67218017578125, 65.1698989868164, 65.48589324951172, 65.57902526855469]"
EU_EEX,MLP,24,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.90119171142578, 66.94136810302734, 66.69694519042969, 66.18986511230469, 65.88911437988281, 66.19770050048828, 66.27359008789062]"
EU_EEX,MLP,25,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.25383758544922, 67.27986145019531, 67.16253662109375, 67.00934600830078, 66.91598510742188, 67.04116821289062, 66.99291229248047]"
EU_EEX,MLP,26,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""swish"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.25383758544922, 67.27986145019531, 67.16253662109375, 67.00934600830078, 66.91598510742188, 67.04116821289062, 66.99291229248047]"
EU_EEX,MLP,27,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.46841430664062, 66.6365737915039, 66.3841552734375, 66.0699462890625, 65.88013458251953, 66.3408203125, 66.85504150390625]"
EU_EEX,MLP,28,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.43585968017578, 66.51123809814453, 66.39625549316406, 65.82060241699219, 65.48509979248047, 65.76519012451172, 66.06472778320312]"
EU_EEX,MLP,29,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.43585968017578, 66.51123809814453, 66.39625549316406, 65.82060241699219, 65.48509979248047, 65.76519012451172, 66.06472778320312]"
EU_EEX,MLP,30,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.54930114746094, 66.6233901977539, 66.38410949707031, 66.23148345947266, 66.25054168701172, 66.87137603759766, 67.47904205322266]"
EU_EEX,MLP,31,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.76607513427734, 66.7209243774414, 66.49837493896484, 66.35181427001953, 66.47157287597656, 66.77532958984375, 66.83300018310547]"
EU_EEX,MLP,32,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.76607513427734, 66.7209243774414, 66.49837493896484, 66.35181427001953, 66.47157287597656, 66.77532958984375, 66.83300018310547]"
EU_EEX,MLP,33,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[66.86831665039062, 66.88260650634766, 66.75331115722656, 66.6889877319336, 66.86990356445312, 66.94586181640625, 66.92349243164062]"
EU_EEX,MLP,34,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.07847595214844, 67.06273651123047, 67.03421020507812, 67.02449035644531, 67.09241485595703, 67.07679748535156, 67.07846069335938]"
EU_EEX,MLP,35,"{""hidden_units"": 32, ""num_layers"": 3, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[68.51, 72.11, 76.87, 75.54, 79.92, 80.91, 79.68]","[67.07847595214844, 67.06273651123047, 67.03421020507812, 67.02449035644531, 67.09241485595703, 67.07679748535156, 67.07846069335938]"
