market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
Shanghai,MLP,0,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.551509857177734, 55.49158477783203, 54.74919128417969, 54.53076934814453, 54.36927032470703, 54.047943115234375, 54.59624481201172, 55.10636901855469, 54.6042366027832, 54.37322998046875, 54.509132385253906, 54.35285949707031, 55.02964782714844, 55.52558135986328, 55.52528762817383, 56.39409255981445]"
Shanghai,MLP,1,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.59512710571289, 55.51274871826172, 54.865657806396484, 54.67549514770508, 54.516578674316406, 54.13524627685547, 54.715057373046875, 55.12034225463867, 54.786827087402344, 54.50693130493164, 54.586875915527344, 54.391517639160156, 55.0242919921875, 55.39023208618164, 55.383514404296875, 56.14986801147461]"
Shanghai,MLP,2,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.84541320800781, 55.179603576660156, 54.58729553222656, 54.51115798950195, 54.29374313354492, 53.854698181152344, 54.00325012207031, 54.65750503540039, 54.325462341308594, 53.794612884521484, 54.036983489990234, 53.8651237487793, 54.619346618652344, 55.339473724365234, 54.78485870361328, 55.828643798828125]"
Shanghai,MLP,3,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.8594856262207, 55.18596267700195, 54.73678207397461, 54.60581970214844, 54.31856155395508, 53.934635162353516, 54.05962371826172, 54.669158935546875, 54.27448654174805, 53.59282684326172, 53.956817626953125, 53.81242370605469, 54.72908401489258, 55.32402038574219, 54.83123016357422, 55.764007568359375]"
Shanghai,MLP,4,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.67413330078125, 55.06629943847656, 54.20521545410156, 54.58793640136719, 53.96730422973633, 54.030452728271484, 53.848304748535156, 54.20415496826172, 54.02207946777344, 53.37419891357422, 53.62668991088867, 53.54930114746094, 54.48535919189453, 55.009376525878906, 54.872093200683594, 55.86146926879883]"
Shanghai,MLP,5,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[54.5237922668457, 55.041324615478516, 53.94077682495117, 54.40883255004883, 53.795719146728516, 53.92671203613281, 53.702049255371094, 54.14384841918945, 54.063594818115234, 53.29824447631836, 53.634342193603516, 53.55037307739258, 54.49610900878906, 54.98515319824219, 54.74364471435547, 55.75091552734375]"
Shanghai,MLP,6,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.4576416015625, 55.62257385253906, 55.458648681640625, 55.39440155029297, 54.460548400878906, 54.14501190185547, 54.57352066040039, 55.13666915893555, 55.127098083496094, 54.99126434326172, 55.27703094482422, 54.48242950439453, 54.804649353027344, 55.220314025878906, 55.01123809814453, 56.2245979309082]"
Shanghai,MLP,7,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.404869079589844, 55.56374740600586, 55.47224807739258, 55.488094329833984, 54.501258850097656, 54.15302658081055, 54.61458206176758, 55.217437744140625, 55.24118423461914, 55.07095718383789, 55.45119857788086, 54.488800048828125, 54.92184066772461, 55.184425354003906, 54.97888946533203, 56.1777458190918]"
Shanghai,MLP,8,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.14686584472656, 55.391090393066406, 54.7563362121582, 55.10557556152344, 54.36425018310547, 54.09953689575195, 54.195308685302734, 54.657527923583984, 54.5333366394043, 54.36301803588867, 54.59798812866211, 54.24372100830078, 54.43608474731445, 54.73224639892578, 54.603614807128906, 55.5394287109375]"
Shanghai,MLP,9,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 64}",2022-12-08 00:00:00,2022-12-29 00:00:00,"[55.44, 55.6125, 55.67, 55.14, 55.42, 54.9, 54.86, 55.435, 56.01, 56.585, 57.16, 55.23, 57.11, 57.36, 58.94, 54.01]","[55.01309585571289, 55.440128326416016, 54.877647399902344, 55.139469146728516, 54.44329071044922, 54.281436920166016, 54.08771896362305, 54.69270324707031, 54.608154296875, 54.26402282714844, 54.71937561035156, 54.161136627197266, 54.31614685058594, 54.70211410522461, 54.23583984375, 55.37294387817383]"
