market,model_name,config_index,model_hyperparameters_dict,start_date,end_date,test_data_values_list,test_data_model_predictions_list
California,RNN,0,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.302749633789062, 17.262094497680664, 17.2066593170166, 17.18329429626465, 17.177457809448242, 17.33001708984375, 17.43029022216797]"
California,RNN,1,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.206560134887695, 17.26725959777832, 17.264453887939453, 17.324111938476562, 17.224702835083008, 17.464366912841797, 17.534915924072266]"
California,RNN,2,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.01, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.206560134887695, 17.26725959777832, 17.264453887939453, 17.324111938476562, 17.224702835083008, 17.464366912841797, 17.534915924072266]"
California,RNN,3,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.152915954589844, 17.13517951965332, 17.224414825439453, 17.24576759338379, 17.17296600341797, 17.209497451782227, 17.344526290893555]"
California,RNN,4,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.168697357177734, 17.176483154296875, 17.26898765563965, 17.272445678710938, 17.268836975097656, 17.329126358032227, 17.406631469726562]"
California,RNN,5,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.003, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.168697357177734, 17.176483154296875, 17.26898765563965, 17.272445678710938, 17.268836975097656, 17.329126358032227, 17.406631469726562]"
California,RNN,6,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.14371109008789, 17.175064086914062, 17.21378517150879, 17.19240379333496, 17.19059181213379, 17.26919174194336, 17.339479446411133]"
California,RNN,7,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 32, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.1135196685791, 17.153400421142578, 17.185422897338867, 17.189844131469727, 17.244096755981445, 17.343767166137695, 17.403079986572266]"
California,RNN,8,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""relu"", ""learning_rate"": 0.001, ""batch_size"": 64, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.1135196685791, 17.153400421142578, 17.185422897338867, 17.189844131469727, 17.244096755981445, 17.343767166137695, 17.403079986572266]"
California,RNN,9,"{""hidden_units"": 32, ""num_layers"": 2, ""activation"": ""tanh"", ""learning_rate"": 0.01, ""batch_size"": 16, ""epochs"": 32}",2022-10-20 00:00:00,2022-10-28 00:00:00,"[17.22, 17.46, 17.59, 17.58, 17.88, 18.0, 18.53]","[17.01927375793457, 16.976646423339844, 17.16534996032715, 17.224834442138672, 17.248464584350586, 17.42565155029297, 17.469877243041992]"
